cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
1009,"Nguyen-Duy, Véronique",Applicant,17400.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,Du téléroman éducatif au téléroman sociétal : analyse de la fiction sérielle comme outil de normativité et de changement social au Québec,Téléroman; journalisme; médias; fiction; culture populaire; Québec,Standard Research Grants,Subventions ordinaires de recherche,Communications and Media Studies,Communications et études des médias,Communications and Media Studies,Communications et études des médias,Communication,Communications
1010,"Ouellon, Conrad",Applicant,16353.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,Les facteurs prosodiques dans la perception et la représentation psychosociale de l'accent,Phonétique; socio/phonétique; prosodie; accent; intonation; perception; variation,Standard Research Grants,Subventions ordinaires de recherche,Linguistics,Linguistique,Linguistics,Linguistique,Other,Autre
1011,"Poirier, Sylvie",Applicant,11000.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,"Territoire, savoir et identité en milieu autochtone, une démarche comparative Canada-Australie","Cultures autochtones (Canada, Australie); changement culturel; systèmes symboliques; développement politique",Standard Research Grants,Subventions ordinaires de recherche,Anthropology of Modern Societies,Anthropologie des sociétés modernes,Anthropology,Anthropologie,Indigenous peoples,Populations indigènes
1012,"Schwimmer, Eric",Applicant,8000.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,Le mouvement biculturaliste et souverainiste des Maori de la Nouvelle-Zélande,Bi-culturalisme; souverainisme; politique de reconnaissance; anthropologie maritime; ethnicité; sémiosphère; communautarisme; cosmologies; catégories morales,Standard Research Grants,Subventions ordinaires de recherche,Social Anthropology,Anthropologie sociale,Anthropology,Anthropologie,Indigenous peoples,Populations indigènes
1013,"Paradis, Carole",Applicant,25061.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,Raffinement de la théorie des contraintes et stratégies de réparation,Ling.; phono.; contraintes; violation; stratégies de réparation; emprunts; paraphasies,Standard Research Grants,Subventions ordinaires de recherche,Linguistics,Linguistique,Linguistics,Linguistique,Not Subject to Research Classification,Codification non pertinente
1014,"Tochon, François Victor",Applicant,28000.00,1999,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,1997,La coopération pédagogique : ce que les enseignantes expertes ont à enseigner aux stagiaires oeuvrant en milieu bilingue,Expert/novices; pratique réflexive; analyse de discours; coopération,Standard Research Grants,Subventions ordinaires de recherche,"Teaching Methods, Pedagogy","Méthodes d'enseignement, pédagogie",Education,Éducation,Education,Éducation
1015,"Lapointe, Marc-André",Applicant,6000.00,1999,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,1997,L'impact du risque et de la réputation sur les choix en matière de politique de dividende et leurs effets sur la valeur de l'entreprise,Risque; réputation; signalisation; politique de dividende; étude d'événements; équilibre séquentiel,Standard Research Grants,Subventions ordinaires de recherche,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1016,"Rimstead, Roxanne",Applicant,6400.00,1999,McGill University,Université McGill,QC,Québec,Québec,1997,The poor and the working class in literary versions of Canadian social identity,Canadian cultural studies; Canadian literature; working-class studies; national identity,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Other Language and",Littérature et langue (autres),"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1017,"Brodeur, Raymond",Applicant,25000.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,"L'enseignement religieux au Québec, de la production des catéchismes aux pratiques d'encadrement socioculturel, 1702-1963",Enseignement religieux; catholicisme; protestantisme; programmes scolaires; confessionnalité; paroisse; école; famille; catéchisme; pratiques éducatives,Standard Research Grants,Subventions ordinaires de recherche,Other Religious Studies,Études religieuses (autres),Religious Studies,Études religieuses,Education,Éducation
1018,"Bilodeau, Renée",Applicant,7000.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,L'agir intentionnel: le rôle des intentions et des croyances,Action; intention; croyance; désir; rationalité; cause; explication; raisonnement pratique,Standard Research Grants,Subventions ordinaires de recherche,"Analytical Philosophy, Linguistic Philsophy","Philosophie analytique, philosophie linguistique",Philosophy,Philosophie,Not Subject to Research Classification,Codification non pertinente
1019,"Verreault, Claude",Applicant,14842.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,Variation géographique du français au Canada : aperçus à travers les enquêtes géolinguistiques disponibles,Géolinguistique; dialectologie; lexicologie; linguistique historique; Français au Canada,Standard Research Grants,Subventions ordinaires de recherche,Dialectology,Dialectologie,Linguistics,Linguistique,Arts and culture,Beaux-arts et culture
1020,"Duhaime, Gérard",Applicant,35400.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,"Sociologie économique comparée de l'Arctique circumpolaire : Alaska, Nord canadien et Groenland",Arctique; circumpolaire; économie; conditions sociales; sociologie économique comparée,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Northern development,Développement du Nord
1021,"Fischer, Klaus",Applicant,13500.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,"L'exposition au risque et la performance des banques en contexte de privatisation, de réglementation et de mondialisation",risque; performance; privatisation; libéralisation financière,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
1022,"Bélanger, Louis",Applicant,13685.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,Mondialisation et sécurité culturelle : la nouvelle politique étrangère canadienne,politique étrangère; culture; Canada; diplomatie culturelle; mondialisation,Standard Research Grants,Subventions ordinaires de recherche,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
1023,"Côté, Pauline",Applicant,5918.00,1999,Université Laval,Université Laval,QC,Québec,Québec,1997,"Le pouvoir judiciaire, la Charte des droits et la construction d'un ethos civique au Canada depuis 1982",sécularisation; sacralisation; ethos civique; droits de l'homme; pouvoir judiciaire; technocratie; normes; valeurs; religion civile; symbolique politique,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Religion,Sociologie de la religion,Religious Studies,Études religieuses,Politics and government,Politique et gouvernement
1024,"Miller, Margaret",Applicant,5950.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,The orientalisation of Greek myth in Athenian art,Greek iconography; attic vase-painting; interculturality; classical ideology and art,Standard Research Grants,Subventions ordinaires de recherche,Greek Classical Art,Art grec classique,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
1025,"Stirling, Lea",Applicant,39172.00,1999,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,1997,"A Roman kiln complex at Leptiminus (Lamta), Tunisia: a case study of the technology, economy and ceramic ecology of a city in Roman Africa",Roman archaeology; North Africa; ancient technology; Roman kilns,Standard Research Grants,Subventions ordinaires de recherche,Material Culture (incl. burials),Culture matérielle (y compris les sépultures),Archaeology,Archéologie,"Economic, regional and industrial development","Développement économique, régional et industriel"
1026,"Shaw, Joseph",Applicant,76598.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,"Archaeological investigation and study of the Minoan port town and Greek sanctuary at Kommos, Crete",Excavation; Minoan civic center; palatial buildings; Greek temples; scacrifice; interconnections,Standard Research Grants,Subventions ordinaires de recherche,Archaeology,Archéologie,Archaeology,Archéologie,Arts and culture,Beaux-arts et culture
1027,"Clarkson, Persis",Applicant,6000.00,1999,University of Winnipeg,University of Winnipeg,MB,Manitoba,Manitoba,1997,"Economic and ideological integration in the Tarapaca Desert, Chile",Tiwanaku; Atacama Desert; geoglyphs; economic-political social integration,Standard Research Grants,Subventions ordinaires de recherche,"Trade & Trade Routes, Culture Contact, Cultural Relations","Commerce et routes commerciales, contacts culturels",Archaeology,Archéologie,Other,Autre
1028,"DeBernardi, Jean",Applicant,7000.00,1999,University of Alberta,University of Alberta,AB,Alberta,Alberta,1997,"Chinese Christian syncretism in Singapore and Penang, Malaysia",Religion: Chinese in southeast Asia; syncretism; Christian conversion,Standard Research Grants,Subventions ordinaires de recherche,Anthropology,Anthropologie,Anthropology,Anthropologie,Other,Autre
1029,"Boshier, Roger",Applicant,23000.00,1999,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1997,Psycho-cultural attributes of fishermen that pertain to fishing accidents and their prevention,Fishing safety; accident prevention; prevention education,Standard Research Grants,Subventions ordinaires de recherche,"Adult, Continuing, Community Education","Andragogie, éducation perm., éducation communautaire",Education,Éducation,Education,Éducation
1030,"Couturier, Jacques Paul",Applicant,5485.00,1999,Université de Moncton,Université de Moncton,NB,New Brunswick,Nouveau-Brunswick,1997,"L'État, les collectivités locales et l'éducation au Nouveau-Brunswick, 1931-1966",Histoire sociale et politique; éducation; état; collectivités locales; N.-B.; 20e siècle,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,Education,Éducation
1031,"Ford, Caroline",Applicant,11500.00,1999,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1997,"Rural landscapes, French identity and the urban social imagination in the 20th century",Landscape; identity; politics; culture; representations; community ;rural society,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,Politics and government,Politique et gouvernement
1032,"Millgate, Michael",Applicant,19000.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,"Thomas Hardy: Collected Letters, Volume 8",Thomas Hardy; correspondence; editing; biography; publishing history; evidence; William Faulkner,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1033,"Ruse, Michael",Applicant,7200.00,1999,University of Guelph,University of Guelph,ON,Ontario,Ontario,1997,Evolutionary biology and values,Evolution; biology; philosophy; history; religion; ethics; education; metaphor; HGP,Standard Research Grants,Subventions ordinaires de recherche,Philosophy of Science and Technology,Philosophie des sciences et de la technologie,Philosophy,Philosophie,Science and technology,Science et technologie
1034,"Bavelas, Janet",Applicant,14210.00,1999,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1997,Face-to-face dialogue,Dialogue; conversation; communication; nonverbal; gesture; faces; social interaction,Standard Research Grants,Subventions ordinaires de recherche,Other Communication and Media Studies,Communications et études des médias (autres),Communications and Media Studies,Communications et études des médias,Communication,Communications
1035,"Daniels, Bruce",Applicant,10260.00,1999,University of Winnipeg,University of Winnipeg,MB,Manitoba,Manitoba,1997,"Puritans, New England, and America: a people, a region,  and a nation",Puritans; new England; towns; local government; regionalism; national identity,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Politics and government,Politique et gouvernement
1036,"Bassili, John",Applicant,35000.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,Social cognition in judgements about people and about attitude objects,Social cognition; person perception; attitudes; attitude strength,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Other,Autre
1037,"Tafarodi, Romin",Applicant,25000.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,"Self-liking, self-competence, and memory for self-relevant information",Self-esteem; memory; selectivity; bias; accessibility,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Other,Autre
1039,"Conle, Carola",Applicant,35000.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,Encounters of ethos in moral modeling and the cultivation of moral imagination,Narrative inquiry; moral models; imagination; encounter of ethos; experience,Standard Research Grants,Subventions ordinaires de recherche,Education,Éducation,Education,Éducation,Education,Éducation
1040,"Sweeny, Robert",Applicant,5986.00,1999,Memorial University of Newfoundland,Memorial University of Newfoundland,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1997,"Property relations in Montréal, 1836-1845",Property; 1837; Montréal; police; banking; credit; commutation; transition,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,"Economic, regional and industrial development","Développement économique, régional et industriel"
1041,"Kitching, Laurence",Applicant,5000.00,1999,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1997,"German-language theatre history in Estonia, 1768-1944",Estonia's German-language theatre; unpublished archival manuscripts; documents; history; reception,Standard Research Grants,Subventions ordinaires de recherche,"Theatre, Drama",Théâtre,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1042,"Sallis, Friedemann",Applicant,1300.00,1999,Université de Moncton,Université de Moncton,NB,New Brunswick,Nouveau-Brunswick,1997,A comparative study of works by Luigi Nono and György Kurtag,Nono; Kurtage; Darmstadt; avant garde; new Hungarian music; Adorno; Dahlhaus; hermeneutics; analysis,Standard Research Grants,Subventions ordinaires de recherche,"Music, Musicology","Musique, Musicologie",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1043,"Roberts, Lance",Applicant,13200.00,1999,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,1997,Charting Canadian social change since mid-century,Comparative social change; Canadian social indicators,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Social development and welfare,Développement social et bien-être
1044,"Young, Robert",Applicant,9000.00,1999,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1997,"Exploring political competition in Canadian federalism,  voting behaviour, and interest groups",Competition; federalism: constitution; discourse; voting; group formation,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
1045,"Urli, Bruno",Applicant,10100.00,1999,Université du Québec à Rimouski,Université du Québec à Rimouski,QC,Québec,Québec,1997,L'évolution du management de projets et la gestion de portefeuille de projets de R-D,analyse multicritère; gestion de portefeuille; gestion par projets; incertitude,Standard Research Grants,Subventions ordinaires de recherche,Quantitative Methods,Méthodes quantitatives,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1046,"Craig, John",Applicant,9750.00,1999,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1997,"English churchwardens and the parish, 1350-1700",English churchwardens; parish communities; social depth of politics,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Politics and government,Politique et gouvernement
1047,"Jean, Bruno",Applicant,29400.00,1999,Université du Québec à Rimouski,Université du Québec à Rimouski,QC,Québec,Québec,1997,"Ruralité, développement et modernité avancée : la recomposition des systèmes ruraux",ruralité; agriculture; territorialité; théorie; restructuration; développement; région,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,"Economic, regional and industrial development","Développement économique, régional et industriel"
1048,"Gadhoum, Yoser",Applicant,7500.00,1999,Université du Québec en Outaouais,Université du Québec en Outaouais,QC,Québec,Québec,1997,La concentration de la propriété : causes et conséquences sur l'endettement,structure de propriété (diffusion et concentration); coûts d'agence; théorie du signal; mécanismes de contrôle et structure de capital,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1049,"Mineau, André",Applicant,13670.00,1999,Université du Québec à Rimouski,Université du Québec à Rimouski,QC,Québec,Québec,1997,La dimension éthique dans l'idéologie totalitaire nazie,idéologie; éthique; nazisme; génocide; technocratie; responsabilité morale,Standard Research Grants,Subventions ordinaires de recherche,Ethics,Éthique,Philosophy,Philosophie,Other,Autre
1050,"Munro, Murray",Applicant,16311.00,1999,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1997,Foreign accent and intelligibility in the speech of second language learners,Foreign accent; applied phonetics; second language acquisition,Standard Research Grants,Subventions ordinaires de recherche,Phonetics,Phonétique,Linguistics,Linguistique,Communication,Communications
1051,"Gendreau, Ysolde",Applicant,20000.00,1999,Université de Montréal,Université de Montréal,QC,Québec,Québec,1997,"Le droit d'auteur face au défi de la numérisation : l'impact sur le droit international, le droit supranational et le droit national",Droit d'auteur; nouvelles technologies; droit international; droit européen; droit canadien,Standard Research Grants,Subventions ordinaires de recherche,Other Law,Droit (autres),Law,Droit,Law and justice,Droit et justice
1052,"Fall, Khadiyatoulah",Applicant,26650.00,1999,Université du Québec à Chicoutimi,Université du Québec à Chicoutimi,QC,Québec,Québec,1997,Dénomination et dynamique des représentations en situation interculturelle,analyse du discours; représentation; notions lexicales; opérations discursives; construction des connaissances; cohérence discursive; interculturel; texte; argumentation énonciation,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Other,Autre
1053,"Larochelle, Gilbert",Applicant,14000.00,1999,Université du Québec à Chicoutimi,Université du Québec à Chicoutimi,QC,Québec,Québec,1997,Postmodernité et éthique: une stratégie de régulation sociale?,postmodernité; modernité; idéologie; éthique; déontologie; régulation; prescription; responsabilisation; jugement d'interdiction; discours,Standard Research Grants,Subventions ordinaires de recherche,Political Philosophy,Philosophie politique,Philosophy,Philosophie,Ethics,Éthique
1054,"Otero, Gerardo",Applicant,20000.00,1999,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1997,Civil society and democracy in the era of globalization: a view from sugarcane growing regions in Mexico,Corporatism; clientelism; peasantry; agrarian structure; social movements; development,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Politics and government,Politique et gouvernement
1056,"MacDonald, Tara",Applicant,32060.00,1999,Queen's University,Queen's University,ON,Ontario,Ontario,1997,Understanding and reducing health risk behaviours associated with alcohol intoxication,Alcohol; decision-making; health; risk; condom use,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Health,Santé
1057,"Anderson, David",Applicant,18800.00,1999,University of Alberta,University of Alberta,AB,Alberta,Alberta,1997,Local caribou ethologies in the circumpolar Arctic: a proposal for applied anthropological field research,Applied anthropology; circumpolar region; caribou hunting; wildlife management,Standard Research Grants,Subventions ordinaires de recherche,Social Anthropology,Anthropologie sociale,Anthropology,Anthropologie,Indigenous peoples,Populations indigènes
1058,"Woods, John",Applicant,7500.00,1999,The University of Lethbridge,The University of Lethbridge,AB,Alberta,Alberta,1997,Considerations in abductive logic,Relevance; paraconsistency; abduction; counter abduction; dialethic logic; abstract sciences,Standard Research Grants,Subventions ordinaires de recherche,Philosophy,Philosophie,Philosophy,Philosophie,Other,Autre
1059,"Godard, John",Applicant,10000.00,1999,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,1997,"Workplace reforms, employer labour relations policies, and the state",Work reforms; management; unions; workers; organizations; politics; state,Standard Research Grants,Subventions ordinaires de recherche,Industrial Relations,Relations industrielles,Industrial Relations,Relations industrielles,Management,Gestion
1060,"Wei, Jason",Applicant,10350.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,Towards an efficient pricing methodology for European and American barrier options with discrete monitoring,Exotic options; interpolation/extrapolation; numerical valuation; analytical valuation,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
1061,"Bennett, Colin",Applicant,10520.00,1999,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1997,Personal data and the information economy: the conditions for privacy protection on the information highway,Privacy; personal data protection; self-regulation; information economy; public policy,Standard Research Grants,Subventions ordinaires de recherche,Public Policy Studies,Analyse de politique,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
1062,"Gifford, Robert",Applicant,23294.00,1999,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1997,Refining the lens model approach to accuracy in social judgment of others,lens model; social judgment; personality; intelligence; rapport; measurement accuracy,Standard Research Grants,Subventions ordinaires de recherche,Personality,Personnalité,Psychology,Psychologie,Communication,Communications
1063,"Kushner, Eva",Applicant,13800.00,1999,"Victoria University, Toronto","Victoria University, Toronto",ON,Ontario,Ontario,1997,Recherches en vue d'une édition critique des oeuvres complètes de Pontus de Tyard,poésie de la renaissance; histoire des idées; XVIe siècle; la Pléiade; le dialogue à la renaissance,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French",Littérature française,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1064,"Hathaway, James",Applicant,3000.00,1999,York University,Université York,ON,Ontario,Ontario,1997,Meeting the challenge of temporary refugee protection: a rights-regime analysis,"refugees, human rights, international law",Standard Research Grants,Subventions ordinaires de recherche,International Law,Droit international,Law,Droit,Law and justice,Droit et justice
1065,"Barrett, James",Applicant,16000.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,An archaeological investigation of secondary state formation in northwestern Europe,State formation; viking age; middle ages; zooarchaeology; soil micromorphology; AMS dating; bioarchaeology; Scotland; archaeobotany,Standard Research Grants,Subventions ordinaires de recherche,Archaeology,Archéologie,Archaeology,Archéologie,"Economic, regional and industrial development","Développement économique, régional et industriel"
1066,"Feldman, Linda",Applicant,3000.00,1999,University of Windsor,University of Windsor,ON,Ontario,Ontario,1997,"A woman of strength: women's identity in Jewish Germany, 1700-1939",identity politics; German Jewish studies; women's studies; acculturation; difference,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Germanic",Littérature allemande,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1067,"Flinn, Caryl",Applicant,8600.00,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,Music and the new German cinema: cultural and historical memory and identity,Film music; new German cinema,Standard Research Grants,Subventions ordinaires de recherche,"Cinema, Film Studies and Video","Cinéma, études cinématographiques et vidéo",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1068,"Keating, Thomas",Applicant,13520.00,1999,University of Alberta,University of Alberta,AB,Alberta,Alberta,1997,Assessing Canada's good governance policy,Canadian foreign policy; good governance; democratic development; human rights,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
1069,"Kwong See, Sheree",Applicant,20000.00,1999,University of Alberta,University of Alberta,AB,Alberta,Alberta,1997,Aging and language; cognitive and social cognitive influences on performance,Aging cognition; stereotypes; language; intergenerational communication,Standard Research Grants,Subventions ordinaires de recherche,Life Span Development,Psychologie du développement humain,Psychology,Psychologie,Elderly,Personnes âgées
1070,"LeBlanc, Raymond",Applicant,32000.00,1999,University of Alberta,University of Alberta,AB,Alberta,Alberta,1997,Long-term hunter-gatherer adaptations in the boreal forest of the Northern Yukon Territory,subarctic archaeology; lithic technology; technological organization; hunter-gatherer adaptation and mobility; landscape archaeology; Northern Yukon,Standard Research Grants,Subventions ordinaires de recherche,Archaeology,Archéologie,Archaeology,Archéologie,Indigenous peoples,Populations indigènes
1071,"Vessey, J. Mark",Applicant,14425.00,1999,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1997,Erasmus and the printed gospel,Erasmus; renaissance humanism; Bible; orality and literacy,Standard Research Grants,Subventions ordinaires de recherche,Other Classical Literature,Littérature classique (autres),"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
1072,"Erwin, Lorna",Applicant,24000.00,1999,York University,Université York,ON,Ontario,Ontario,1997,"Women in science: career identities, aspirations and choices",Career choices; women; educational experiences; gender segregation; aspirations; feminism; science,Standard Research Grants,Subventions ordinaires de recherche,Higher Education,Enseignement supérieur,Education,Éducation,Education,Éducation
1073,"Le Bourdais, Céline",Applicant,28700.00,1999,Institut national de la recherche scientifique,Institut national de la recherche scientifique,QC,Québec,Québec,1997,Les répercussions du changement familial sur les trajectoires et les conditions de vie des hommes et des femmes,Trajectoires familiales et parentales; conjugalité; monoparentalité; recompositions familiales; familles; enfants; parentalité; analyse statistique longitudinale longitudinale,Standard Research Grants,Subventions ordinaires de recherche,Demography,Démographie,Demography,Démographie,Family,Famille
1074,"Gammel, Irene",Applicant,6495.00,1999,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,1997,"Cross-cultural autobiographies: women, experimentation and performance",female sexuality; autobiography; feminism; performance; avant-garde; cross-cultural; archival and theoretical research; early 20th century,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Comparative",Littérature comparée,"Literature, Modern Languages and",Littératures et langues modernes,Women,Femmes
1075,"Ferris, John",Applicant,6917.00,1999,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,1997,"Codebreaking, British diplomacy and strategy, 1916-1942",British diplomacy and strategy; international relations; appeasement; intelligence,Standard Research Grants,Subventions ordinaires de recherche,International Relations,Relations internationales,History,Histoire,"International relations, development and trade","Relations internationales, commerce et développement"
1076,"Murphy, Peter",Applicant,8200.00,1999,University College of the Cariboo,University College of the Cariboo,BC,British Columbia,Colombie-Britannique,1997,Theory and praxis in the aesthetic writings of Samuel Beckett,Beckett; aesthetic writings; critical theory; praxis; intertextual; manuscript study; cultural critique,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Literary Theory",Littérature anglaise - Théories littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1077,"Terpstra, C. Nicholas",Applicant,6848.25,1999,University of Toronto,University of Toronto,ON,Ontario,Ontario,1997,"Orphanages, confraternities, and political consolidation in early modern Bologna and Florence",children; orphanages; social welfare; political consolidation; confraternities; early modern Italy,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Children and youth,Enfance et jeunesse
1077,"Terpstra, C. Nicholas",Applicant,2282.75,1999,Luther College,Luther College,SK,Saskatchewan,Saskatchewan,1997,"Orphanages, confraternities, and political consolidation in early modern Bologna and Florence",children; orphanages; social welfare; political consolidation; confraternities; early modern Italy,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Children and youth,Enfance et jeunesse
1078,"Korkie, Robert",Applicant,8065.00,1999,University of Alberta,University of Alberta,AB,Alberta,Alberta,1997,Inter-temporal investment choice,intertemporal opportunity sets; numerical approximation; constrained optimization,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
1079,"Keyser, Barbara",Applicant,7000.00,1999,Queen's University,Queen's University,ON,Ontario,Ontario,1997,The intellectual context of scientific art conservation: the case of the Fogg museum,History of art conversation; modernist aesthetics; history of art history teaching; history of museology,Standard Research Grants,Subventions ordinaires de recherche,Other Fine Arts,Beaux-arts (autres),Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1080,"Knight, Deborah",Applicant,1400.00,1999,Queen's University,Queen's University,ON,Ontario,Ontario,1997,"Spectators, movies, and the question of understanding",philosophy of art; film theory; filmgenres; cinematic narrative; hermeneutics,Standard Research Grants,Subventions ordinaires de recherche,Other Philosophy,Philosophie (autres),Philosophy,Philosophie,Arts and culture,Beaux-arts et culture
1081,"Cunningham, Peggy",Applicant,9488.00,1999,Queen's University,Queen's University,ON,Ontario,Ontario,1997,Understanding social alliances,For-profit/non-profit collaboration; cause-related marketing; strategic philanthropy; social marketing,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
