cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
6108,"Mougeon, Raymond",Applicant,95434.00,2004,York University,Université York,ON,Ontario,Ontario,2004,A real time study of linguistic variation along the Franco-Ontarian speech continuum,sociolinguistics; Ontario-french; linguistic variation; language contact; language use restriction,Standard Research Grants,Subventions ordinaires de recherche,Sociolinguistics,Sociolinguistique,Linguistics,Linguistique,Communication,Communications
6109,"Anisef, Paul",Applicant,34620.00,2004,York University,Université York,ON,Ontario,Ontario,2004,Economic integration of immigrants and non-immigrants,economic integration; social capital; trust; university graduates; labour market; visible minority; credentials; field of study; immigrants,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Employment and labour,Emploi et travail
6110,"Wong, Wendy S.",Applicant,37143.00,2004,York University,Université York,ON,Ontario,Ontario,2004,Excavating a history of contemporary Chinese graphic design,graphic design history; graphic design; visual culture; Chinese arts; Hong Kong; China; Taiwan; Macau; visual communication; cross-cultural design,Standard Research Grants,Subventions ordinaires de recherche,Other Fine Arts,Beaux-arts (autres),Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
6111,"McGregor, Ian D.",Applicant,32000.00,2004,York University,Université York,ON,Ontario,Ontario,2004,Self-esteem and defensive uncertainty management:  compensatory conviction and alcohol consumption,uncertainty; self-esteem; attitudes; defensiveness; conviction; alcohol myopia,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Mental Health,Santé mentale
6112,"Lenoir, Yves",Applicant,51080.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Contribution au développement d'un référentiel professionnel basé sur la pratique enseignante,formation des enseignants; pratique enseignante; référentiel professionnel; savoir de la pratique; compétences explicites et incorporées; pratiques sociales de référence; principes organisateurs,Standard Research Grants,Subventions ordinaires de recherche,Teacher education,Formation des maîtres,Education,Éducation,Education,Éducation
6113,"Horst, Marlise",Applicant,27364.00,2004,Concordia University,Université Concordia,QC,Québec,Québec,2004,Developing second language vocabulary size and speed through extensive reading,second language reading; extensive reading; second language vocabulary; incidental word learning; automaticity,Standard Research Grants,Subventions ordinaires de recherche,"Bilingual Education, Second Language Education","Éducation bilingue, enseignement de la langue seconde",Education,Éducation,Education,Éducation
6114,"Larose, François",Applicant,40000.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Le rapport des enseignants du préscolaire et du primaire aux pratiques d'utilisation des médias électroniques de leurs élèves :  obstacle ou instrumentation pédagogique,représentations; enseignants; élèves; préscolaire; primaire; médias électroniques; enseignement authentique; facteurs de risque; réussite scolaire,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychopédagogie,Education,Éducation,Education,Éducation
6115,"Couturier, Yves",Applicant,33000.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Étude de la continuité de l'action professionnelle autour d'élèves de milieux socioéconomiques faibles : l'articulation de l'intervention éducative et de l'intervention psychosociale,travail social éducation intervention interdisciplinarité sociologie du travail,Standard Research Grants,Subventions ordinaires de recherche,Other Social Work,Travail social (autres),Social Work,Travail social,Employment and labour,Emploi et travail
6116,"Pollack, Shoshana L.",Applicant,20391.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,Inside out:  the experiences of women released from federal prisons in Canada,female offenders; women on parole; community reintegration; women's imprisonment,Standard Research Grants,Subventions ordinaires de recherche,Social Work,Travail social,Social Work,Travail social,Women,Femmes
6117,"Ty, Eleanor R.",Applicant,20674.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,Beyond autoethnography:  Asian North American voices from transcultural spaces,Asian American and Asian Canadian literature and culture; ethnic; women's; film; and cultural studies,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English Canadian - Criticism",Littérature canadienne-anglaise - Critique littéraire,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
6118,"Slocombe, D. Scott",Applicant,38846.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,"Integration in resource and environmental planning and management:  concepts, methods and evaluation at multiple scales",integration; resource management; regional and environmental planning; environmental management; case-studies,Standard Research Grants,Subventions ordinaires de recherche,Resource Management,Gestion des ressources,"Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales",Environment and Sustainability,Environnement et développement durable
6119,"Kalimipalli, Madhu",Applicant,40362.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,Information linkages between stock and corporate bond markets,stock markets; corporate bond markets; information linkages; volume; volatility and liquidity,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
6120,"Kilgour, Marc",Applicant,36400.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,Improving cooperation,game theory; mathematical modelling; formal models in political science; systems engineering; decision theory; enforcement processes; arms control; negotiation; fair division; social choice; environmental management,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,"International relations, development and trade","Relations internationales, commerce et développement"
6121,"Chan, Wing H.",Applicant,15196.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,Extreme events in financial markets,volatility forecasts; portfolio diversification; value at risk; market crashes; ARCH/GARCH; stochastic volatilities and jumps,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
6122,"Fletcher, Judith",Applicant,18130.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,Oaths and perjury in classical Greek poetry,Ancient Greek poetry; classical drama; gender in literature; speech acts,Standard Research Grants,Subventions ordinaires de recherche,Classical Greek Literature,Littérature classique grecque,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
6123,"Pratt, Michael W.",Applicant,30000.00,2004,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,2004,"Generativity, social responsibility, and the family lives of adults in two cultures",family development; personality development; adult moral development; adolescence; narrative; prosocial reasoning; cross-cultural research,Standard Research Grants,Subventions ordinaires de recherche,Life Span Development,Psychologie du développement humain,Psychology,Psychologie,Family,Famille
6124,"Johnson, P. Fraser",Applicant,21100.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,Supply's organizational roles and responsibilities,supply chain management; purchasing; organizational design,Standard Research Grants,Subventions ordinaires de recherche,Other Administrative Studies,Sciences administratives (autres),"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
6125,"Haggerty, Nicole R.",Applicant,24900.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,The role of technical support in user learning,IT support; user learning; problem solving; social cognitive theory,Standard Research Grants,Subventions ordinaires de recherche,Management Information Systems,Systèmes d'information de gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Information Technologies,Technologies de l'information
6126,"Cotte, June",Applicant,19000.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,"Similarity, predictive accuracy and assumed  similarity:  analyzing dyads in marketing and consumer research",prediction; dyads; similarity,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
6127,"Bonardi, Jean-Philippe",Applicant,20500.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,Integrated market and nonmarket strategies within regulated firms,diversification; regulation; nonmarket; strategy,Standard Research Grants,Subventions ordinaires de recherche,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
6128,"Beamish, Paul W.",Applicant,30600.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,Patterns of multinational corporation globalization,multinational corporations; alliances; interorganizational networks,Standard Research Grants,Subventions ordinaires de recherche,International Business,Commerce international,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Globalization,Mondialisation
6129,"Konrad, Alison M.",Applicant,45380.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,The adoption and effectiveness of workplace inclusiveness initiatives,inclusiveness; workplace diversity; empowerment,Standard Research Grants,Subventions ordinaires de recherche,Organizational Behaviour,Comportement organisationnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
6130,"Klein, Perry D.",Applicant,26735.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,Teaching students to use writing as a learning tool,writing education; writing to learn; educational psychology; constructivism,Standard Research Grants,Subventions ordinaires de recherche,"Teaching Methods, Pedagogy","Méthodes d'enseignement, pédagogie",Education,Éducation,Literacy,Alphabétisation
6131,"Nowicki, Elizabeth A.",Applicant,13404.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,"The perceptual salience of learning difficulties, race and gender in children's attitude formation",attitudes; child development; special education; gender; race,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychopédagogie,Education,Éducation,Education,Éducation
6132,"White, Christine D.",Applicant,53440.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,Isotopic studies of migration and ethnicity in Mesoamerica,immigration; ethnicity; oxygen and strontium isotope ratios; Mesoamerica; early states,Standard Research Grants,Subventions ordinaires de recherche,Archaeology,Archéologie,Archaeology,Archéologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
6133,"Balakrishnan, Tattamangalam R.",Applicant,23958.00,2004,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2004,Ethnic residential segregation in Canada,ethnicity; segregation; immigrants; visible minorities; concentration,Standard Research Grants,Subventions ordinaires de recherche,Demography,Démographie,Demography,Démographie,Population studies,Études de la population
6134,"Robertson, Judith P.",Applicant,34784.00,2004,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2004,Saltwater chronicles:  understanding reading in the regional book club of Newfoundland and Labrador,reading; reading club; politics of reading; psychoanalysis of reading effects; reading and displacement; reading and condensation; reading as subversion; popular literacy; reading and cultural production; phenomenology of reading experience,Standard Research Grants,Subventions ordinaires de recherche,Reading and Writing,Lecture et écriture,Education,Éducation,Literacy,Alphabétisation
6135,"Stalder, Laurent",Applicant,14722.00,2004,Université Laval,Université Laval,QC,Québec,Québec,2004,"Architecture entre historiographie, art et urbanisme : Alison and Peter Smithson et le discours architectural dans l'Angleterre de l'après-guerre",architecture; urbanisme; art; angleterre; XXème siècle; brutalisme; modernisme; CIAM; team X; independent group; Smithson,Standard Research Grants,Subventions ordinaires de recherche,Architecture,Architecture,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
6136,"LeBaron, Michelle",Applicant,51044.00,2004,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2004,Cross-cultural conflict resolution in multicultural Vancouver:  using the creative arts to bridge differences,cross-cultural conflict resolution research; collaborative development of processes for decision-making in multicultural settings; creativity and cross-cultural conflict resolution,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
6137,"Charles, Sébastien",Applicant,21500.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Le cartésianisme des Lumières,cartésianisme; Lumières; philosophie; scepticisme; voyages; physique; probabilisme; manuscrits clandestins; littérature,Standard Research Grants,Subventions ordinaires de recherche,History of Philosophy,Histoire de la philosophie,Philosophy,Philosophie,Ethics,Éthique
6138,"Shiose, Yuki",Applicant,41185.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,"La logique de l'état, la logique de l'individu : la socialisation comparée au Québec et au Japon",socialisation comparée; état; citoyens; exclusion et inclusion; Québec; Japon; école; enfance; mondialisation,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Children,Enfance
6139,"Déry, Michèle",Applicant,34750.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Du primaire au secondaire : la persistance des difficultés de comportement à l'école chez les garçons et les filles,difficulté de comportement; élèves; adaptation scolaire; hyperactivité; école primaire; école secondaire; filles; garçons,Standard Research Grants,Subventions ordinaires de recherche,"Exceptional, Special Education",Populations exceptionnelles,Education,Éducation,Education,Éducation
6140,"Fortin, Laurier",Applicant,46500.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Étude longitudinale des trajectoires scolaires et sociales de jeunes adultes qui étaient identifiés à risque de décrochage pendant leurs études secondaires,décrochage scolaire; trajectoires développementales; typologie; troubles du comportement,Standard Research Grants,Subventions ordinaires de recherche,"Exceptional, Special Education",Populations exceptionnelles,Education,Éducation,Post-Secondary Education and Research,Éducation et recherche postsecondaires
6141,"Beaulieu, Marie",Applicant,52500.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Les impacts des insécurités liées à la victimisation criminelle dans la vie des aînés,vieillissement; insécurité; peur du crime; victimisation criminelle; stratégies de sélection; optimisation et compensation; mesure de l'insécurité face à la victimisation criminelle; récit de vie; approche expériencielle de l'insécurité,Standard Research Grants,Subventions ordinaires de recherche,Victimology,Victimologie,Criminology,Criminologie,Elderly,Personnes âgées
6142,"Perinetti, Dario",Applicant,12432.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Philosophical reflection on history in the enlightenment,philosophy history enlightenment epistemology belief morals objectivity normativity,Standard Research Grants,Subventions ordinaires de recherche,History of Philosophy,Histoire de la philosophie,Philosophy,Philosophie,Arts and culture,Beaux-arts et culture
6143,"Phaneuf, Louis",Applicant,26888.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Understanding macroeconomic fluctuations:  the role of market imperfections,macroeconomics; nominal price rigidity; nominal wage rigidity; intermediate input; employment; macro policies,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Employment and labour,Emploi et travail
6144,"Rousseau, Louis",Applicant,58055.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Le référent religieux et la conscience ethnique dans la région montréalaise,ethnicité; religion; identité; immigration; Montréal,Standard Research Grants,Subventions ordinaires de recherche,History of Religion,Histoire de la religion,Religious Studies,Études religieuses,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
6145,"Makdissi, Paul",Applicant,33500.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Politique publique et évolution de la distribution des revenus au Canada,inégalité; pauvreté; polarisation; bien-être; politique publique,Standard Research Grants,Subventions ordinaires de recherche,Public Economics,Économie publique,Economics,Sciences économiques,Poverty,Pauvreté
6146,"Deaudelin, Colette",Applicant,45720.00,2004,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,2004,Le développement professionnnel d'enseignants du primaire intégrant les TIC : leurs apprentissages au regard de programmes de formation continue,développement professionnel; technologies de l'information et de la communication; changement conceptuel; pratiques enseignantes,Standard Research Grants,Subventions ordinaires de recherche,Teacher education,Formation des maîtres,Education,Éducation,Education,Éducation
6147,"Hébert, Michel",Applicant,25000.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,"Fiscalité et identités urbaines en Provence, vers 1290 - vers 1460",fiscalité; état; villes; moyen âge; identités,Standard Research Grants,Subventions ordinaires de recherche,"Urban, Regional, Local History","Histoire urbaine, régionale, locale",History,Histoire,Politics and government,Politique et gouvernement
6148,"Descarries, Francine",Applicant,64383.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Discours et interventions féministes : un inventaire des lieux,féminisme; rapports sociaux de sexe; théories et pratiques féministes; études féministes; intervention sociale; mouvement des femmes,Standard Research Grants,Subventions ordinaires de recherche,Women's Studies,Études sur les femmes,Interdisciplinary Studies,Études pluridisciplinaires,Women,Femmes
6149,"Gervais, Bertrand",Applicant,36083.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,La ligne brisée : hypertextualité et hybridité dans les nouvelles formes de textes et de fictions,hypertexte; cyberespace; textes; littérature; fiction; lecture; imaginaire; labyrinthe; figure,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Modern Languages and",Littératures et langues modernes,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
6150,"Hamel, Jean-François",Applicant,14452.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Inquiétudes de l'uchronie : vers une archéologie de la narrativité historique dans le 19e siècle français,théories de la narrativité; poétiques de l'histoire; littérature française; dix-neuvième siècle; utopie; uchronie,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French - Literary Theory",Littérature française - Théories littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
6151,"Lefebvre, Marie Louise",Applicant,57882.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,L'efficacité collective : clef pour l'identification et l'analyse d'établissements scolaires résilients,sociologie; école; réussite; groupe; collectivité; modèle; multiniveau,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Education,Sociologie de l'éducation,Education,Éducation,Education,Éducation
6152,"Le Prestre, Philippe G.",Applicant,43318.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Vers une nouvelle gouvernance internationale de l'environnement,international; gouvernance; environnement,Standard Research Grants,Subventions ordinaires de recherche,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
6153,"Lasserre, Pierre",Applicant,26500.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,"Real options, real portfolios, mergers, and strategy",real options;real portfolios; project evaluation; uncertainty; irreversibility; strategic decisions,Standard Research Grants,Subventions ordinaires de recherche,Financial Economics,Économie financière,Economics,Sciences économiques,Management,Gestion
6154,"Lamarche, Lucie",Applicant,37000.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,"Régulations publiques, emploi des femmes et accords de commerce  : certains éléments des modèles canadien et québécois tiennent-ils toujours la route",commerce; accords de commerce; femmes; mesures sociales;services de garde; équité en emploi; équité salariale; égalité; Canada; ALÉNA; OMC; formation professionnelle; travail-famille; obligation contractuelle; régulations étatiques.,Standard Research Grants,Subventions ordinaires de recherche,International Law,Droit international,Law,Droit,Women,Femmes
6155,"Quéniart, Anne",Applicant,35778.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,L'engagement politique des jeunes : une analyse du militantisme associatif et des mobilisations spontanées,jeunes; engagement; militantisme; associations; manifestations; action collective,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Youth,Jeunesse
6156,"Parisot, Anne-Marie",Applicant,45531.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,La variation de forme et de sens dans la réalisation du marquage spatial en langue des signes québécoise (LSQ),langue des signes québécoise; utilisation de l'espace; morphosyntaxe; variation; registre; accord verbal; détermination,Standard Research Grants,Subventions ordinaires de recherche,Other Linguistics,Linguistique (autres),Linguistics,Linguistique,Communication,Communications
6157,"Moss, Ellen B.",Applicant,61000.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Attachment and school adaptation:  childhood trajectories of well-adapted and at-risk children,school adaptation; attachment; childhood period; risk factors,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychologie de l'éducation,Psychology,Psychologie,Children,Enfance
6158,"Mockle, Daniel O.",Applicant,21921.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Droit administratif et nouveau constitutionnalisme,constitutionnalisme; démocratie constitutionnelle; état de droit; droit administratif; organismes administratifs autonomes; transferts de droit; mondialisation du droit,Standard Research Grants,Subventions ordinaires de recherche,Constitutional Law,Droit constitutionnel,Law,Droit,Politics and government,Politique et gouvernement
6159,"Lacroix, Laurier",Applicant,42555.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,La peinture en Nouvelle-France,peinture ; régime français ; importation ; réseau,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
6160,"Kurmann, André",Applicant,24467.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Labor market imperfections:  wage determination and macroeconomic implications,business cycles; unemployment; wage rigidity; labor market imperfections; search and matching; efficiency wages; reciprocity; dynamic general equilibrium,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Employment and labour,Emploi et travail
6161,"Ménard, Lucie",Applicant,47006.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Le développement du contraste I/Y en français : le rôle des indices visuels et auditifs,phonétique; contrôle moteur de la parole; développement de la parole; coarticulation; modèles de production de la parole; cécité,Standard Research Grants,Subventions ordinaires de recherche,Phonetics,Phonétique,Linguistics,Linguistique,Children,Enfance
6162,"Marchand, André",Applicant,26150.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Efficacité d'un traitement cognitif-comportemental pour le trouble de stress post-traumatique administré par vidéo-conférence,trouble de stress post-traumatique; thérapie cognitivo-comportementale; télépsychothérapie; alliance thérapeutique; vidéo-conférence,Standard Research Grants,Subventions ordinaires de recherche,Psychotherapy,Psychothérapie,Psychology,Psychologie,Mental Health,Santé mentale
6163,"Marceau, Nicolas",Applicant,30562.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Law enforcement and security policies in a multi-jurisdictional world,public economics; economics of crime; law enforcement,Standard Research Grants,Subventions ordinaires de recherche,Public Economics,Économie publique,Economics,Sciences économiques,Politics and government,Politique et gouvernement
6164,"Fisette, Denis",Applicant,22950.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,La contribution de Carl Stumpf à la philosophie de l'esprit,Carl Stumpf 1848-1936; histoire de la philosophie; philosophie de la psychologie; psychologie expérimentale; gnoséologie; théorie de la perception; fonctions psychiques élémentaires et complexes; intentionnalité; sensation; gestalt; ontologie,Standard Research Grants,Subventions ordinaires de recherche,Philosophy,Philosophie,Philosophy,Philosophie,Arts and culture,Beaux-arts et culture
6165,"Floricel, Serghei",Applicant,26250.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Knowledge production for innovation,management; innovation; project; knowledge; uncertainty; research; development; process; evolution; science; technology; epistemology; design; engineering; artifact; architecture; form; performance; experience; test; trial; learning; reification;,Standard Research Grants,Subventions ordinaires de recherche,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
6166,"Garand, Dominique",Applicant,16802.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Mise en scène de l'ethos et figuration de l'autre dans les stratégies énonciatives de lutte et de coopération : deux polémiques des années XC au Québec,conflit; polémique; rhétorique; ethos; soi/autre; règles déontologiques,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French Canadian - Literary Theory",Littérature canadienne-française - Théories littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Communication,Communications
6167,"Noppen, Luc",Applicant,41820.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Histoire critique de l'architecture ecclésiale à Montréal,histoire de l'architecture; églises chrétiennes; identité architecturale; patrimonialisation; conservation/restauration; valorisation et médiation de l'architecture; Montréal; 19e-20e siècles,Standard Research Grants,Subventions ordinaires de recherche,Architecture,Architecture,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
6168,"Lebrun, Monique",Applicant,29209.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Évolution de la didactique disciplinaire et de la didactique générale dans les manuels scolaires québécois (1905-1964),didactique disciplinaire; didactique du français; didactique des sciences humaines; didactique générale; manuels scolaires,Standard Research Grants,Subventions ordinaires de recherche,Other Education,Éducation (autres),Education,Éducation,Education,Éducation
6169,"Harrisson, Denis",Applicant,42000.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,"Innovations du travail dans les fonctions publiques canadienne et québécoise : état des lieux, conditions d'émergence et perspectives d'action",innovation; organisation du travail; relations de travail; processus sociaux; fonction publique,Standard Research Grants,Subventions ordinaires de recherche,Labour Studies,Études du travail,Industrial Relations,Relations industrielles,Employment and labour,Emploi et travail
6170,"Deblock, Christian",Applicant,50000.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Intégration en profondeur et régionalisme stratégique dans les Amériques,intégration; Amériques; institutions; normes,Standard Research Grants,Subventions ordinaires de recherche,Political Economy,Économie politique,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
6171,"Delvaux, Martine",Applicant,31000.00,2004,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2004,Le spectre de soi : la mise en récit du sujet entre la première et la dernière image,littérature française; photographie; subjectivité; spectralité; naissance; mort,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French",Littérature française,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
6173,"Bernard, Robert M.",Applicant,45950.00,2004,Concordia University,Université Concordia,QC,Québec,Québec,2004,"Teaching and learning through distance and online education:  the literature, the student and the instructor",distance education; on-line learning meta-analysis; on-line teaching,Standard Research Grants,Subventions ordinaires de recherche,Distance Education,Enseignement à distance,Education,Éducation,Education,Éducation
6174,"Helms-Park, Rena",Applicant,15274.00,2004,University of Toronto,University of Toronto,ON,Ontario,Ontario,2004,Transfer in second language acquisition and creolization:  L1/substrate influence in emergent and stable grammars,sla theory and research; cross-linguistic transfer; transfer in l2 acquisition and creolization; full transfer and impairment hypotheses; functional category transfer; serial verb constructions in vietnamese and creoles,Standard Research Grants,Subventions ordinaires de recherche,Language Acquisition,Acquisition du langage,Linguistics,Linguistique,Communication,Communications
6175,"Camlot, Jason E.",Applicant,13875.00,2004,Concordia University,Université Concordia,QC,Québec,Québec,2004,Documenting the phonotext:  Victorian sound recording and its legacy,literature; victorian; modern; poetry; fiction; drama; rhetoric; technology and culture; communications; history of reading; sound recording; print culture,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
