cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
367,"Reich, Blaize",Applicant,18000.00,1998,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1996,Investigating the development of information technology competence in line managers,information technology; management; information systems; measurement; competence,Standard Research Grants,Subventions ordinaires de recherche,Management Information Systems,Systèmes d'information de gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
368,"Pedretti, Erminia",Applicant,16000.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,"Learning about science, technology and society (STS) education in and beyond schools: issues in context through schools and science centres",science; technology and society (STS) education; informal science learning; literacy; science curriculum,Standard Research Grants,Subventions ordinaires de recherche,"Science, Mathematics","Sciences, mathématiques",Education,Éducation,Education,Éducation
369,"Shore, Bruce",Applicant,45000.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Inquiry in education: teaching and learning as a shared experience,Inquiry; research; teacher; teaching; curriculum; learning; learner; social constructivism; cognition,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychopédagogie,Education,Éducation,Education,Éducation
370,"Burack, Jacob",Applicant,35000.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Visual attention and processing in persons with autism,Integration; global/local processing; attention; autism; vision; selectivity; down syndrome; covert orienting; filtering,Standard Research Grants,Subventions ordinaires de recherche,"Exceptional, Special Education",Populations exceptionnelles,Education,Éducation,Education,Éducation
371,"Niquette, Manon",Applicant,16000.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"Quand persuader, c'est éduquer : évaluation de la publicité sociale gouvernementale comme instrument de cohésion et de changement social",média; éducation; publicité; social; savoir; réception; gouvernement; idéologie; changement; culture,Standard Research Grants,Subventions ordinaires de recherche,Communications and Media Studies,Communications et études des médias,Communications and Media Studies,Communications et études des médias,Communication,Communications
372,"Dow, Gregory",Applicant,6670.00,1998,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1996,"The economics of organization: coordination, conflict and compliance",Organization; incentives; authority; coordination; conflict; compliance; firms; game theory; institutions; bargaining,Standard Research Grants,Subventions ordinaires de recherche,Economics,Science économique,Economics,Sciences économiques,Employment and labour,Emploi et travail
373,"Moisan, Jean-Claude",Applicant,9341.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"Édition critique de la Bible des poètes (1484) et du Grand Olympe (1532), avec introduction, variantes, notes, bibliographie, index et glossaire",Textologie; histoire de la littérature; allégorie; traduction; commentaire; littérature comparée,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French",Littérature française,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
374,"McConnell, Grant",Applicant,28718.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,Analyses thématiques et quantitatives de la dynamique du contact des langues,vitalité linguistique; diffusion/maintien/perte; scénarios de contact; dynamique des langues; configuration de critères; variables universelles/locales; géomatique,Standard Research Grants,Subventions ordinaires de recherche,Sociolinguistics,Sociolinguistique,Linguistics,Linguistique,Other,Autre
375,"Lonergan, Stephen",Applicant,20000.00,1998,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1996,Natural resources and the pursuit of peace: an examination of the relationship between resource scarcity and security in the Middle East,water scarcity; Palestinians; Israel; Jordan River; West Bank; Gaza; resource conflict; security,Standard Research Grants,Subventions ordinaires de recherche,Natural Resources Geography,Géographie des ressources naturelles,Geography,Géographie,Energy and natural resources,Énergie et ressources naturelles
376,"Frieson, Kate",Applicant,16815.00,1998,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1996,"Gender, nationalism and political change in Cambodia",gender; Cambodian politics; women in politics; gendered nationalisms,Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Women,Femmes
377,"Sethi, Suresh",Applicant,9384.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,Analysis of consumption and investment behaviour of agents in imperfect markets,risk aversion; optimization; subsistence consumption; bankruptcy; borrowing constraints,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
378,"Sabor, Peter",Applicant,8975.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"A critical study of the reception of Samuel Richardson's Pamela, 1740-1761",Novel; English; literature; criticism; reception; readers,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Criticism",Littérature anglaise - Critique littéraire,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
379,"Spain, Armelle",Applicant,25000.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,Cheminement de carrière et dimension relationnelle chez des femmes de 45 ans et plus,Développement vocationnel des femmes; dimension relationnelle; planification et réalisation de carrière,Standard Research Grants,Subventions ordinaires de recherche,Counselling & Career Guidance,Conseils et orientation professionnelle,Education,Éducation,Employment and labour,Emploi et travail
380,"Mathieu, Jocelyne",Applicant,10000.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"Identité vestimentaire et modernité au Québec, 1920-1970",Identité; costume; modernité; publicité; mode,Standard Research Grants,Subventions ordinaires de recherche,Folklore,Folklore,Folklore,Folklore,Arts and culture,Beaux-arts et culture
381,"Masse, Raymond",Applicant,3800.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,Culture et dépression : la construction socioculturelle des savoirs et des logiques populaires reliés à la détresse psychologique à la Martinique,Dépression; détresse psychologique; anthropologie médicale; psychiatrie transculturelle; Martinique; savoirs populaires; rationalité; construction sociale,Standard Research Grants,Subventions ordinaires de recherche,Anthropology,Anthropologie,Anthropology,Anthropologie,Health,Santé
382,"Migeotte, Léopold",Applicant,4900.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,Le citoyen grec et les finances publiques,Rôle et responsabilités des citoyens quant aux ressources et aux besoins financiers des cités grecques,Standard Research Grants,Subventions ordinaires de recherche,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Politics and government,Politique et gouvernement
383,"Eyoh, Dickson",Applicant,18000.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,Reshaping the State: regionalism and political change in Cameroon,Nation-state building; regionalism and ethnicity; political conflict; political change; Cameroon,Standard Research Grants,Subventions ordinaires de recherche,Comparative Politics,Politique comparée,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
384,"de Montigny, Gerald",Applicant,34960.00,1998,Carleton University,Carleton University,ON,Ontario,Ontario,1996,An ethnographic analysis of the experiences of children in care,ethnography; conversational analysis; children,Standard Research Grants,Subventions ordinaires de recherche,"Children, Family","Enfants, famille",Social Work,Travail social,Children and youth,Enfance et jeunesse
385,"Large, John",Applicant,25000.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Design criteria for multimedia information sources in an educational context,Multimedia; CD-ROM; World Wide Web; information retrieval; design; cognition; education; learning,Standard Research Grants,Subventions ordinaires de recherche,"Collections (acquisition, cataloguing, classification)","Collections : acquisition, catalogage, classification",Library and Information Science,Bibliothéconomie et science de l'information,Education,Éducation
386,"Saladin d'Anglure, Bernard",Applicant,15000.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"Mariage mystique, androgynie symbolique et pouvoir chamanique chez les Inuit, les Shipibo d'Amazonie et les Tchouktches de Sibérie",Catégories sociales de sexe; rapports sociaux de sexe; chamanisme; anthropologie symbolique; anthropologie politique,Standard Research Grants,Subventions ordinaires de recherche,Anthropology,Anthropologie,Anthropology,Anthropologie,Indigenous peoples,Populations indigènes
387,"Crawford, Charles",Applicant,20000.00,1998,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1996,Body image dissatisfaction and dieting as an adaptation for controlling reproduction,Evolutionary psychology; reproductive suppression; social competition; dieting; body image,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Social development and welfare,Développement social et bien-être
388,"Hong, Sungook",Applicant,3600.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,"A social history of wireless telegraphy: from Marconi's black box to the Triode revolution, 1895-1918",History; wireless telegraphy; communication; Guglielmo Marconi; J.A. Fleming; Lee de Forest; radio; physics and electrical engineering; vacuum tubes,Standard Research Grants,Subventions ordinaires de recherche,History of Science and Technology,Histoire des sciences et de la technologie,History,Histoire,Arts and culture,Beaux-arts et culture
389,"Jones, Pamela",Applicant,4100.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Alcides Lanza: the life and works of the Argentinean-Canadian composer,Biography; Alcides Lanza; musical analysis; music-theatre; electro-acoustic music; percussion,Standard Research Grants,Subventions ordinaires de recherche,"Music, Musicology","Musique, Musicologie",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
390,"Boivin, Michel",Applicant,28000.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,Origine et conséquences des difficultés sociales à la petite enfance et à l'enfance,Rejet par les pairs; retrait social; inhibition comportementale; victimisation par les pairs; attribution sociale; perceptions de soi; jumeaux,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children and youth,Enfance et jeunesse
391,"Gerdts, Donna",Applicant,27055.00,1998,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1996,Verbal morphology of the Halkomelem language,Morphology; syntax; transitivity; Salish languages,Standard Research Grants,Subventions ordinaires de recherche,Morphology,Morphologie,Linguistics,Linguistique,Indigenous peoples,Populations indigènes
392,"Landy, Francis",Applicant,1000.00,1998,University of Alberta,University of Alberta,AB,Alberta,Alberta,1996,"Isaiah, death, and poetry",Literary criticism; poetics; biblical studies; psychoanalytical criticism,Standard Research Grants,Subventions ordinaires de recherche,Old Testament Studies,Études de l'Ancien Testament,Religious Studies,Études religieuses,Not Subject to Research Classification,Codification non pertinente
393,"Frisken, Frances",Applicant,10000.00,1998,York University,Université York,ON,Ontario,Ontario,1996,The municipal role in urban policy-making: a comparison of four cities in the greater Toronto area,Urban policy metro area Munic government planning economic social development,Standard Research Grants,Subventions ordinaires de recherche,Public Policy Studies,Analyse de politique,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
394,"Simmons, Alan",Applicant,2000.00,1998,York University,Université York,ON,Ontario,Ontario,1996,Transcontextual family-integration: Central American refugees,Refugees; integration; family systems; conflict; cultural communication; central Am.,Standard Research Grants,Subventions ordinaires de recherche,"Migration, Mobility","Migration, mobilité",Demography,Démographie,Family,Famille
395,"Hay, Douglas",Applicant,14000.00,1998,York University,Université York,ON,Ontario,Ontario,1996,"The judges and the people: King's Bench and the criminal law in English politics and society, 1750-1820",criminal; law; courts; judges; King's Bench; political; economy; sedition; labour,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,Law and justice,Droit et justice
396,"Legerstee, Maria",Applicant,25000.00,1998,York University,Université York,ON,Ontario,Ontario,1996,Infants' understanding of how people act,animism; causality; person perception; object perception; contingency,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children and youth,Enfance et jeunesse
397,"Mougeon, Raymond",Applicant,14150.00,1998,York University,Université York,ON,Ontario,Ontario,1996,Sociolinguistic variation along the French language proficiency continuum,Sociolinguistics; french as a second language; language restriction; Ontario french,Standard Research Grants,Subventions ordinaires de recherche,Bilingualism and Second Language Learning,"Bilinguisme, apprentissage des langues secondes",Linguistics,Linguistique,Communication,Communications
398,"Edmondson, Jonathan",Applicant,8075.00,1998,York University,Université York,ON,Ontario,Ontario,1996,"Self-representation in a Roman colony: funerary monuments of Augusta Emerita (Merida, Spain)",Funerary monuments (Roman); funerary commemoration; Roman epigraphy,Standard Research Grants,Subventions ordinaires de recherche,Other Classics,Études anciennes (autres),"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
399,"Danziger, Leif",Applicant,12000.00,1998,York University,Université York,ON,Ontario,Ontario,1996,The menu cost approach to understanding economic fluctuations,menu costs; two-sided shocks; optimal price strategies; economic fluctuations,Standard Research Grants,Subventions ordinaires de recherche,Microeconomics,Microéconomie,Economics,Sciences économiques,Employment and labour,Emploi et travail
400,"Cohen, Thomas",Applicant,9000.00,1998,York University,Université York,ON,Ontario,Ontario,1996,Cultural anthropology in early modern Rome and its hinterland,Culturl anthropology; Rome; peasants; prostitution; marginality; Italy; renaissance,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Women,Femmes
401,"Arifovic, Jasmina",Applicant,9000.00,1998,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1996,Transition dynamics and equilibrium selection in macroeconomic models,monetary economics; adaptation; coordination failures; growth; development; experimental economics,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
402,"Julig, Patrick",Applicant,19000.00,1998,Laurentian University of Sudbury,Université Laurentienne de Sudbury,ON,Ontario,Ontario,1996,Provenance studies of chert artifacts to investigate prehistoric exchange systems of laurel culture in the northern and western Great Lakes region,prehistoric exchange; provenance studies; instrumental neutron activation analysis (INAA); chert; trace element analysis; petrology; archaeometry; geochemistry,Standard Research Grants,Subventions ordinaires de recherche,"Trade & Trade Routes, Culture Contact, Cultural Relations","Commerce et routes commerciales, contacts culturels",Archaeology,Archéologie,Indigenous peoples,Populations indigènes
403,"Redekop, James",Applicant,13000.00,1998,University of Waterloo,University of Waterloo,ON,Ontario,Ontario,1996,Extreme-value estimation and inference,Extreme-value method; subordinated processes; Brownian motion; option pricing,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
404,"Luchak, Andrew",Applicant,12000.00,1998,Memorial University of Newfoundland,Memorial University of Newfoundland,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1996,Employer-sponsored pension plans: an empirical analysis of employees' behaviour under long-term employment contracts,"Pensions; implicit contracts; exit, voice, loyalty and neglect; retirement",Standard Research Grants,Subventions ordinaires de recherche,Other Industrial Relations,Relations industrielles (autres),Industrial Relations,Relations industrielles,Employment and labour,Emploi et travail
405,"Burch, Thomas",Applicant,8000.00,1998,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1996,"Theories of fertility decline: critique, synthesis, and testing with the aid of computer modelling",Fertility; fertility decline; demographic transition; theory; macrosociology; modelling; computer simulation; dynamic systems; systems modelling,Standard Research Grants,Subventions ordinaires de recherche,Fertility,Fertilité,Demography,Démographie,Population studies,Études de la population
407,"Buehler, Roger",Applicant,20000.00,1998,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,1996,The prediction of affective reactions,Social cognition; self-prediction; affective reactions,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Other,Autre
408,"Lalonde, Richard",Applicant,14280.00,1998,York University,Université York,ON,Ontario,Ontario,1996,"Responding to discrimination: the influence of social identity, coping styles and socialization",discrimination; social identity; coping styles; intergroup relations; socialization; race and culture,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
409,"Desbarats, Catherine",Applicant,14500.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Histoire de la culture politique en Nouvelle France,absolutisme et privilège en Nouvelle France,Standard Research Grants,Subventions ordinaires de recherche,Political History,Histoire politique,History,Histoire,Politics and government,Politique et gouvernement
410,"Connelly, Michael",Applicant,50000.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,Teachers' professional knowledge landscapes in transition,Narrative; personal practical knowledge; professional knowledge; teacher education; teacher-knowledge; professional development; identity story,Standard Research Grants,Subventions ordinaires de recherche,Teacher education,Formation des maîtres,Education,Éducation,Education,Éducation
411,"Milner, Henry",Applicant,9000.00,1998,Vanier College,Vanier College,QC,Québec,Québec,1996,"Political participation, political institutions and socio-economic outcomes in industrial democracies",Electoral systems; voting turnout; institutions; local political participation; political information; proportional representation,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
412,"Carlson, Allen",Applicant,6250.00,1998,University of Alberta,University of Alberta,AB,Alberta,Alberta,1996,A philosophical study of the nature of our aesthetic appreciation of natural and human-made environments,Aesthetics; environmental aesthetics; landscape aesthetics; natural beauty,Standard Research Grants,Subventions ordinaires de recherche,Philosophy,Philosophie,Philosophy,Philosophie,Environment and Sustainability,Environnement et développement durable
413,"Kennell, Nigel",Applicant,2500.00,1998,Memorial University of Newfoundland,Memorial University of Newfoundland,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1996,Greek public education in the Hellenistic and Roman periods,Education; Greece; ephebes; epigraphy; cities,Standard Research Grants,Subventions ordinaires de recherche,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Education,Éducation
414,"Houle, Gilles",Applicant,25700.00,1998,Université de Montréal,Université de Montréal,QC,Québec,Québec,1996,Rationalisation et fragmentation de l'économie québécoise contemporaine,Sociologie; économie québécoise; entrepreneurship; secteur privé; public; coopératif; développement régional; enracinement social; étude comparative; étude de cas,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,"Economic, regional and industrial development","Développement économique, régional et industriel"
415,"Mechoulan, Eric",Applicant,800.00,1998,Université de Montréal,Université de Montréal,QC,Québec,Québec,1996,"De la littérature entre mémoire et culture, XVIIe et XVIIIe siècles",Littérature (institutionalisation); histoire littéraire; histoire des idées; mémoire; culture,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French",Littérature française,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
416,"Massicotte, Louis",Applicant,10000.00,1998,Université de Montréal,Université de Montréal,QC,Québec,Québec,1996,Étude de la cohésion des partis politiques à la Chambre des communes et des défaites gouvernementales depuis 1867,Parlement; discipline de vote; partis politiques; droits parlementaire,Standard Research Grants,Subventions ordinaires de recherche,"Political Parties, Elections Studies","Partis politiques, études électorales",Political Science,Sciences politiques,Politics and government,Politique et gouvernement
417,"Blais, André",Applicant,31000.00,1998,Université de Montréal,Université de Montréal,QC,Québec,Québec,1996,Pourquoi et comment voter?,vote; élection; participation; abstention; loi électorale,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
418,"Jewsiewicki Koss, Bogumil",Applicant,20000.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"Les Zairois : nation et ethnies, mais aussi des femmes et des hommes.  Mémoires et expériences face à l'histoire, 1960-1995",Histoire sociale et culturelle; Zaire; expérience social; représentation; éthique; esthétique; histoire locale; globalisation,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Social development and welfare,Développement social et bien-être
419,"Hébert, Chantal",Applicant,16575.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,L'écriture scénique ou la pensée-image de Robert Lepage,Théâtre de l'image; Robert Lepage; pensée-image; métaphore; complexité; système; écriture scénique,Standard Research Grants,Subventions ordinaires de recherche,"Theatre, Drama",Théâtre,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
420,"Knee, Philip",Applicant,6686.00,1998,Université Laval,Université Laval,QC,Québec,Québec,1996,"L'expérience du politique dans la pensée française : Montaigne, Pascal, Rousseau",Philosophie; politique; France; montaigne; Pascal; Rousseau,Standard Research Grants,Subventions ordinaires de recherche,Political Philosophy,Philosophie politique,Philosophy,Philosophie,Politics and government,Politique et gouvernement
421,"Pelchat, Diane",Applicant,33000.00,1998,Université de Montréal,Université de Montréal,QC,Québec,Québec,1996,Processus de coapprentissage famille-intervenante lors d'une intervention familiale précoce auprès des familles d'enfants ayant une déficience,Apprentissage; intervenant; famille; situation de crise; intervention précoce; déficience,Standard Research Grants,Subventions ordinaires de recherche,Other,Autre,Other,Autre,Education,Éducation
422,"Dennison, John",Applicant,41500.00,1998,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1996,Mission and structure: the community college in a global context,Community college; workforce training; globalization; restructuring; higher education,Standard Research Grants,Subventions ordinaires de recherche,Higher Education,Enseignement supérieur,Education,Éducation,Education,Éducation
423,"Long, Richard",Applicant,4400.00,1998,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,1996,New office information technology and performance of Canadian companies,Information technology; company performance,Standard Research Grants,Subventions ordinaires de recherche,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
424,"Balasubramanian, Venkatesh",Applicant,12500.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Evolutionary dynamics in models that incorporate interacting agents,Local interactions; learning; information; evolutionary dynamics,Standard Research Grants,Subventions ordinaires de recherche,Microeconomics,Microéconomie,Economics,Sciences économiques,Not Subject to Research Classification,Codification non pertinente
425,"Graham, John",Applicant,3000.00,1998,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,1996,"Window into a profession in crisis: a history of the University of Toronto School of Social Work, 1914-1970",Social; welfare; history,Standard Research Grants,Subventions ordinaires de recherche,Other Social Work,Travail social (autres),Social Work,Travail social,Social development and welfare,Développement social et bien-être
426,"Broad, Dave",Applicant,12710.00,1998,The University of Regina,The University of Regina,SK,Saskatchewan,Saskatchewan,1996,"Global economic restructuring, contingent workers, and Saskatchewan labour standards",Labour market analysis; labour adjustment; social policy analysis,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Employment and labour,Emploi et travail
427,"Fletcher-Marsh, Wendy",Applicant,2450.00,1998,Huron University College,Huron University College,ON,Ontario,Ontario,1996,"A historical analysis of women's self-determining place in Canadian Anglicanism-voluntarism and ordination, 1895-1995",Archival and oral history investigation of women's self-empowerment/oppression,Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Women,Femmes
428,"Findlay, Leonard",Applicant,250.00,1998,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,1996,"English literary studies and the Canadian public sphere: samplings, portraits, provocations",Institutional and disciplinary history; cultural theory and analysis,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
429,"Surbey, Michele",Applicant,26191.00,1998,Mount Allison University,Mount Allison University,NB,New Brunswick,Nouveau-Brunswick,1996,Acute and longterm responses to stress in the socioendocrinology of children,social influences; development; stress; endocrinology; puberty; compensatory responses; human ecology,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children and youth,Enfance et jeunesse
430,"Schmidt, Jerry",Applicant,14400.00,1998,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1996,"The development of classical Chinese narrative poetry during the Qing Dynasty, 1644-1911",Classical Chinese narrative poetry from the 17th to 19th centuries,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Other Language and",Littérature et langue (autres),"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
431,"Zarbatany, Lynne",Applicant,18730.00,1998,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1996,Relation of agency and communion to friendship processes,friendship; preadolescence; adolescence; agency; communion; peers; personality; gender,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children and youth,Enfance et jeunesse
432,"Higgs, Eric",Applicant,13925.00,1998,University of Alberta,University of Alberta,AB,Alberta,Alberta,1996,"Redesigning nature? Human influence, ecological restoration, and the crisis of Jasper national park",anthropology; ecology; restoration; values; management; history; mapping; archaeology; parks,Standard Research Grants,Subventions ordinaires de recherche,Other Environmental Studies,Études de l'environnement (autres),"Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales",Environment and Sustainability,Environnement et développement durable
433,"Legendre, Renald",Applicant,39968.00,1998,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,1996,Recherche lexicologique et terminologique appliquée au vocabulaire de l'éducation,Vocabulaire; éducation; terminologie,Standard Research Grants,Subventions ordinaires de recherche,Education,Éducation,Education,Éducation,Education,Éducation
434,"Beattie, John",Applicant,5000.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,"Crime and the administration of justice in London, 1660-1750; defence counsel in the English criminal trial, 1770-1840","Law and society; history of crime, police, trial, punishment",Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Law and justice,Droit et justice
435,"Vallerand, Robert",Applicant,40000.00,1998,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,1996,Toward a hierarchical model of instrinsic and extrinsic motivation,Human motivation; intrinsic/extrinsic motivation; social psychology,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Other,Autre
436,"Fortier, Gilles",Applicant,7000.00,1998,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,1996,Les pauses et le processus d'écriture,écriture; processus; pauses; relecture; protocole; verbalisation; planification; université,Standard Research Grants,Subventions ordinaires de recherche,Reading and Writing,Lecture et écriture,Education,Éducation,Employment and labour,Emploi et travail
437,"Déchaine, Rose-Marie",Applicant,30680.00,1998,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1996,Les catégories lexicales : vers une théorie de l'invariance et de la diversité linguistique,catégories; lexicale; syntaxe; morphologie; universaux; typologie; français; anglais; cris; lillooet,Standard Research Grants,Subventions ordinaires de recherche,Linguistics,Linguistique,Linguistics,Linguistique,Not Subject to Research Classification,Codification non pertinente
438,"Milne, Simon",Applicant,30000.00,1998,McGill University,Université McGill,QC,Québec,Québec,1996,Northern tourism and Baffin Inuit community development - phase II,Inuit; Baffin Island; sustainable development; community tourism; global pressures; local responses,Standard Research Grants,Subventions ordinaires de recherche,Geography,Géographie,Geography,Géographie,"Economic, regional and industrial development","Développement économique, régional et industriel"
439,"Suh, Sang-Chul",Applicant,13000.00,1998,University of Windsor,University of Windsor,ON,Ontario,Ontario,1996,"Strategic issues in cost sharing problems, in exchange and public good economics, and in marriage and college admission problems",Mechanism design; coalition; incomplete information; cost sharing problems; exchange and public good economics; marriage and college admission problems,Standard Research Grants,Subventions ordinaires de recherche,Microeconomics,Microéconomie,Economics,Sciences économiques,"Economic, regional and industrial development","Développement économique, régional et industriel"
440,"Evans, Martin",Applicant,18000.00,1998,University of Toronto,University of Toronto,ON,Ontario,Ontario,1996,Implications of evolutionary psychology for managerial behaviour,Evolutionary psychology; decision making; cheating; reasoning; customer-supplier relations,Standard Research Grants,Subventions ordinaires de recherche,Organizational Behaviour,Comportement organisationnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
