cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
1847,"Elliott, Robert",Applicant,22500.00,2000,University of Alberta,University of Alberta,AB,Alberta,Alberta,1999,Random processes in mathematical finance; filtering and hidden Markov models applied to price processes and contingent claims; duration and convexity; Martingale representation,random processes; mathematical finance; filtering; term structure; duration; hedging,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
1848,"Owen, Victor",Applicant,5000.00,2000,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,1999,Petrology of archaeological porcelains,archaeology; porcelain; microchemical analysis; ceramic petrology,Standard Research Grants,Subventions ordinaires de recherche,Material Culture (incl. burials),Culture matérielle (y compris les sépultures),Archaeology,Archéologie,Science and technology,Science et technologie
1849,"Mills, Albert",Applicant,16869.00,2000,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,1999,Gender and change in the Canadian airline industry: a comparative study of air Canada and Canadi>n over time,gender; organizational culture; sexual discrimination; organizational change; sensemaking; rules; formative contexts; airlines,Standard Research Grants,Subventions ordinaires de recherche,Organizational Behaviour,Comportement organisationnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Women,Femmes
1850,"Armony, Victor",Applicant,3875.00,2000,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,1999,Tensions et intersections entre l'idéologie de la mondialisation et les cultures politiques nationales: analyse comparée Canada-Argentine,mondialisation; culture politique; idéologie; identité nationale; Canada; Argentine,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Politics and government,Politique et gouvernement
1850,"Armony, Victor",Applicant,11625.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,Tensions et intersections entre l'idéologie de la mondialisation et les cultures politiques nationales: analyse comparée Canada-Argentine,mondialisation; culture politique; idéologie; identité nationale; Canada; Argentine,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Politics and government,Politique et gouvernement
1851,"Donskov, Andrew",Applicant,10884.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,Leo Tolstoy and the Doukhobors: a study in symbiosis,Tolstoy; Doukhobors; influences; moral/ethical; practical example; concept; sectarianism; brotherhood; variants,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Slavic",Littérature slave,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1852,"Gosselin, Pierre",Applicant,25000.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,Le développement du contrôle de l'expression faciale des émotions,émotion; expression; développement; encodage; visage,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children and youth,Enfance et jeunesse
1853,"Dahl, Darren",Applicant,21575.00,2000,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,1999,Hearing voices: the impact of pitch and speech rate on the effectiveness of broadcast advertising,dearing voices; voice characteristics; attitude; information processing,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1854,"Dutton, Paul Edward",Applicant,16000.00,2000,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,1999,From eriugena to thunder,"Critical editions, palaeography, mediaeval philosophy, philology, mediaeval intellectual/social history",Standard Research Grants,Subventions ordinaires de recherche,Mediaeval Studies,Études médiévales,Mediaeval Studies,Études médiévales,Other,Autre
1855,"Dowbiggin, Ian",Applicant,9099.00,2000,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,1999,Euthanasia and Anglo-American society in the 20th century,Euthanasia; eugenics; birth control; demography; medicine,Standard Research Grants,Subventions ordinaires de recherche,History of Medicine,Histoire de la médecine,History,Histoire,Health,Santé
1856,"Beaujot, Roderic",Applicant,53000.00,2000,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1999,Reproduction and caring over the life course,fertility; unpaid work; paid work; reproduction,Standard Research Grants,Subventions ordinaires de recherche,Fertility,Fertilité,Demography,Démographie,Family,Famille
1857,"Shatzmiller, Maya",Applicant,9781.00,2000,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1999,"Gender, legal and economic history of Muslim societies",women; legal practice; social status; economic activity; Islamic law,Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Women,Femmes
1858,"Harley, C. Knick",Applicant,13300.00,2000,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1999,Modern economic growth in open economies 1770-1914: a trade oriented view,industrial revolution; economic growth; trade theory; computational general equilibrium,Standard Research Grants,Subventions ordinaires de recherche,Economics,Science économique,Economics,Sciences économiques,"Economic, regional and industrial development","Développement économique, régional et industriel"
1859,"White, Christine",Applicant,21000.00,2000,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1999,Isotopic studies of infant feeding practices in archaeology,stable isotopes; breast-feeding; weaning; demography; social organization; ecology,Standard Research Grants,Subventions ordinaires de recherche,Archaeology,Archéologie,Archaeology,Archéologie,Population studies,Études de la population
1860,"Gardner, Robert",Applicant,28000.00,2000,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1999,"Attitudes, motivation and anxiety in second language learning",Second language learning; attitudes; motivation; anxiety,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Education,Éducation
1861,"Traill, John",Applicant,5700.00,2000,"Victoria University, Toronto","Victoria University, Toronto",ON,Ontario,Ontario,1999,The Athenian councillors: a revised and enhanced study of the members of the Athenian Boule and their documentation,"discovery & dissemination of ancient history, epigraphy, prosopography",Standard Research Grants,Subventions ordinaires de recherche,Other Classics,Études anciennes (autres),"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Politics and government,Politique et gouvernement
1862,"Keep, Christopher",Applicant,11482.00,2000,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1999,"Knowledge, information and the Victorian novel","Victorial culture, information technology, literary analysis, gender studies",Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1863,"Elder, R. Bruce",Applicant,18030.00,2000,Ryerson University,Ryerson University,ON,Ontario,Ontario,1999,The cinema's relation to 20th century art movements,Twentieth century art; avant-garde; experimental film; art criticism,Standard Research Grants,Subventions ordinaires de recherche,"Cinema, Film Studies and Video","Cinéma, études cinématographiques et vidéo",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1864,"Korinek, Valerie",Applicant,13000.00,2000,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,1999,"Prairie fairies: the history of western Canadian gay and lesbian communities, l945-1990","Western Canada Post 1945, history and sexuality, gender issues region",Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Women,Femmes
1865,"Pirie, Susan",Applicant,38238.00,2000,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1999,The nature and potential power of mathematical problem posing as a classroom activity,"Problem solving, cognitive growth, non-routine problems, interpretive methology, case study",Standard Research Grants,Subventions ordinaires de recherche,"Bilingual Education, Second Language Education","Éducation bilingue, enseignement de la langue seconde",Education,Éducation,Education,Éducation
1866,"Muzzin, Linda",Applicant,21700.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Gendered retrenchment: non-tenured faculty and the dymanics of knowledge production in university-based professional education,profession; higher education; gender; women's studies; knowledge production; retrenchment; faculty; institutional ethnography; universities;globalization,Standard Research Grants,Subventions ordinaires de recherche,Social Processes,Interactions sociales,Sociology,Sociologie,Education,Éducation
1867,"Phillips, Lynne",Applicant,9000.00,2000,University of Windsor,University of Windsor,ON,Ontario,Ontario,1999,Comparative study of rural women in un development policies and practices through analysis of the assumptions of space,Women; rural development; United Nations; Spatial relations; Ecuador; Turkey,Standard Research Grants,Subventions ordinaires de recherche,Anthropology,Anthropologie,Anthropology,Anthropologie,Women,Femmes
1868,"de Lint, Willem / Hall, Alan",Applicant,33400.00,2000,University of Windsor,University of Windsor,ON,Ontario,Ontario,1999,The policing of labour conflict in Canada,Policing; public order; social control,Standard Research Grants,Subventions ordinaires de recherche,Police,Police,Criminology,Criminologie,Law and justice,Droit et justice
1869,"Innes-Parker, Catherine",Applicant,13488.00,2000,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,1999,The legacy of Ancrene Wisse: reading and gender in middle English devotional literature,Middle English literature; women's literature and literacy; vernacular devotional literature,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Women,Femmes
1870,"Makaryk, Irena",Applicant,11166.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,"Shakespeare, Kurbas and the early Soviet Ukrainian theatre, 1917-1934",Shakespeare reception; Kurbas; modernism; Soviet Ukrainian theatre; cultural politics,Standard Research Grants,Subventions ordinaires de recherche,"Theatre, Drama",Théâtre,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1871,"Berthiaume, Pierre",Applicant,12576.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,Edition critique des mémoires de Nicolas Perrot,Edition critique; relation de voyage; exploration; colonie; Nouvelle-France; Amérindiens,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French",Littérature française,"Literature, Modern Languages and",Littératures et langues modernes,Not Subject to Research Classification,Codification non pertinente
1872,"Keshen, Jeffrey",Applicant,14514.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,Ontario's great war experience: three communities during a time of crisis,Great war; economy; society; culture,Standard Research Grants,Subventions ordinaires de recherche,Military History,Histoire militaire,History,Histoire,Social development and welfare,Développement social et bien-être
1873,"Murphy, Raymond",Applicant,8950.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,"Extreme weather and (advanced, late, post) modern society",Weather; environment; nature; risk; modernization; technology; ice; flood; tornado; wildfire,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Environment and Sustainability,Environnement et développement durable
1874,"London, April",Applicant,17260.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,"Genres of literary history: literary history in Britain, 1740-1820",Literary history; 18th-century and romantics genre study,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1875,"Stelmack, Robert",Applicant,23000.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,Personality and mental ability: psychophysiological analyses,,Standard Research Grants,Subventions ordinaires de recherche,Personality,Personnalité,Psychology,Psychologie,Not Subject to Research Classification,Codification non pertinente
1876,"Castonguay, Charles",Applicant,46920.00,2000,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,1999,"Taking stock on language shift: trends regarding Canada's French-speaking populations, 1971-1996",language shift; linguistic assimilation; French-speaking populations in Canada,Standard Research Grants,Subventions ordinaires de recherche,Other Sociology,Sociologie (autres),Sociology,Sociologie,Population studies,Études de la population
1877,"Polèse, Mario",Applicant,17500.00,2000,Institut national de la recherche scientifique,Institut national de la recherche scientifique,QC,Québec,Québec,1999,Dynamique de localisation des activités économiques,Localisation industrielle; systèmes urbains; géographie économique; pays en développement; localisation des services; développement économique; dynamiques spatiales,Standard Research Grants,Subventions ordinaires de recherche,Economic Geography,Géographie économique,Geography,Géographie,"Economic, regional and industrial development","Développement économique, régional et industriel"
1878,"Phillips, Linda",Applicant,34200.00,2000,University of Alberta,University of Alberta,AB,Alberta,Alberta,1999,An inquiry into reading curriculum and assessment from the standpoint of a perspectival theory of reading,Theory of reading; reading curriculum; reading assessment; reading policy,Standard Research Grants,Subventions ordinaires de recherche,Reading and Writing,Lecture et écriture,Education,Éducation,Education,Éducation
1879,"Healey, Michael",Applicant,16000.00,2000,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1999,The roles played by scientific information in the development and evolution of fishery management policy in Canada and the United States,Public policy; decision making; uses of scientific information; resource management,Standard Research Grants,Subventions ordinaires de recherche,Government and Public Administration,Gouvernement et administration publique,Political Science,Sciences politiques,Energy and natural resources,Énergie et ressources naturelles
1880,"Anderson, James",Applicant,27093.00,2000,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1999,The emergence and mediation of multiple literacies in young children from diverse backgrounds,Emergent literacy; mathematical literacy,Standard Research Grants,Subventions ordinaires de recherche,Education,Éducation,Education,Éducation,Education,Éducation
1881,"Smoyer, Karen",Applicant,18000.00,2000,University of Alberta,University of Alberta,AB,Alberta,Alberta,1999,Child injury and neighbourhood characteristics: does place matter?,health and place; children's health; injury; neighbourhood effects,Standard Research Grants,Subventions ordinaires de recherche,Other Geography,Géographie (autres),Geography,Géographie,Health,Santé
1882,"Ridington, Robin",Applicant,17000.00,2000,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,1999,Dunne-za narrative tradition:sacred symbols of the Omaha Tribe,oral history; narrative; poetics; kinship; hunter gatherers,Standard Research Grants,Subventions ordinaires de recherche,Anthropology,Anthropologie,Anthropology,Anthropologie,Indigenous peoples,Populations indigènes
1883,"Tax, Stephen",Applicant,21000.00,2000,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,1999,"Time, control and value: the agile service provider",Service design; service processes; mass customization of services,Standard Research Grants,Subventions ordinaires de recherche,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1884,"Moorthy, Sridhar",Applicant,18000.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Advertising spending and product quality,marketing; advertising; quality; advertising repetition; signaling; mere exposure effects,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1885,"Pennee, Donna Palmateer",Applicant,10000.00,2000,University of Guelph,University of Guelph,ON,Ontario,Ontario,1999,The state of culture and the culture of state: the function of Canadian literature in Canadian studies programmes at home and abroad,Literary nationalism; cultural policy; international relations; nation-states; literary history,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English Canadian",Littérature canadienne-anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1886,"Storm, Jill Christine",Applicant,16335.00,2000,Mount Allison University,Mount Allison University,NB,New Brunswick,Nouveau-Brunswick,1999,The semantic organization of emotion words,"Semantics, emotion, taxonomy, definitions, love, anger,  fear, happiness, sadness",Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Other,Autre
1887,"Docherty, David",Applicant,11122.00,2000,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,1999,Understanding of legislative and constituency representation of members of parliament in Canada and Britain,Political careers; legislative behaviour; comparative political careers; constituency representation,Standard Research Grants,Subventions ordinaires de recherche,Comparative Politics,Politique comparée,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
1888,"DiCenzo, Maria",Applicant,26166.00,2000,Wilfrid Laurier University,Wilfrid Laurier University,ON,Ontario,Ontario,1999,"Voices in the public sphere: women's political periodicals in Britain, 1890-1929",print culture; periodicals; feminist; public sphere; political; history; interdisciplinary,Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Women,Femmes
1889,"Stewart, Sherry",Applicant,20000.00,2000,Dalhousie University,Dalhousie University,NS,Nova Scotia,Nouvelle-Écosse,1999,An investigation of the motivations underlying undergraduate's alcohol consumption behaviour,Drinking motives; psychometrics; personality; mood; alcohol use; young adults; psychophysiology; positive reinforcement; negative reinforcement; cognition,Standard Research Grants,Subventions ordinaires de recherche,Behavioural Psychology,Psychologie du comportement,Psychology,Psychologie,Health,Santé
1890,"Barber, Pauline T. Gardiner",Applicant,12800.00,2000,Dalhousie University,Dalhousie University,NS,Nova Scotia,Nouvelle-Écosse,1999,Beyond victims and heroines: Philippine domestic workers in Hong Kong and Canada,Gender; livelihood; migration; Philippines; culture; capitalism; transnationalism,Standard Research Grants,Subventions ordinaires de recherche,Social Anthropology,Anthropologie sociale,Anthropology,Anthropologie,Arts and culture,Beaux-arts et culture
1891,"Harvey, Frank",Applicant,15009.00,2000,Dalhousie University,Dalhousie University,NS,Nova Scotia,Nouvelle-Écosse,1999,Ethnic conflict and third party intervention: evaluating the role of coercive diplomacy in managing protracted intrastate crises,Coercive diplomacy; security and defence policy; crisis management/resolution; ethnicity,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
1892,"Rajotte, Pierre",Applicant,15700.00,2000,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,1999,Le rôle des réseaux et des associations littéraires dans le développement et l'autonomisation du circuit des créateurs littéraires au Québec (1895-1944),Histoire littéraire; réseaux; associations; correspondance; académie,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French Canadian, Québécoise","Littérature canadienne-française, québécoise","Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1893,"Michon, Jacques",Applicant,15000.00,2000,Université de Sherbrooke,Université de Sherbrooke,QC,Québec,Québec,1999,Histoire de l'édition littéraire au Québec au XXe siècle,Histoire de l'édition; sociologie de la littérature; littérature québécoise,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Modern Languages and",Littératures et langues modernes,"Literature, Modern Languages and",Littératures et langues modernes,Communication,Communications
1894,"Somigli, Luca",Applicant,21500.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Manifestoes: on the theory and practice of an avant-garde genre,Futurism; imagism; vorticism; Dada; surrealism; genre theory; manifestoes; avant-garde and modernism,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Comparative",Littérature comparée,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1895,"Goffin, Richard",Applicant,19000.00,2000,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,1999,Key issues in organizational applications of personality assessment,personnel selection; human resource management; personality testing; gender bias,Standard Research Grants,Subventions ordinaires de recherche,Personnel Management,Gestion du personnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1896,"Zucchi, John",Applicant,12000.00,2000,McGill University,Université McGill,QC,Québec,Québec,1999,"Ethnocultural integration and realignment in NDG: anglophones and allophones and the Catholic church in Montréal, 1920-1990",History; North America; ethnicity; immigration; ethnic relations; theology; Québec; integration,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
1897,"Dubé, Laurette",Applicant,24000.00,2000,McGill University,Université McGill,QC,Québec,Québec,1999,"Consumer negative emotions, provider response strategy and consumer satisfaction in extended service transactions",emotions; satisfaction; perceptions; services; negative affect; services encounters,Standard Research Grants,Subventions ordinaires de recherche,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
1898,"Drover, Glen",Applicant,23300.00,2000,Dalhousie University,Dalhousie University,NS,Nova Scotia,Nouvelle-Écosse,1999,The privatization of mandatory retirement income protection: a comparative international study,Social security; social policy; social administration,Standard Research Grants,Subventions ordinaires de recherche,Welfare Administration,Gestion des services sociaux,Social Work,Travail social,Social development and welfare,Développement social et bien-être
1899,"Veltmeyer, Henry",Applicant,28500.00,2000,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,1999,The impact of the Asian crisis on Latin American development,Asian crisis; social impact; responses; Neoliberalism; Latin America,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Politics and government,Politique et gouvernement
1900,"McMullen, Linda",Applicant,20625.00,2000,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,1999,Identifying and articulating the discourse of interdependence in Western culture,interdependence; relatedness; discourse analysis; psychotherapy; television interviews; metaphor; narrative,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Communication,Communications
1901,"Dei, George",Applicant,34301.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Minority education in comparative contexts: dealing with difference and diversity in Ghanaian schooling,Inclusing schooling; equity and minority education; comparative education; multiculturalism; schools/colleges; Ghana and Canada,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Education,Sociologie de l'éducation,Education,Éducation,Education,Éducation
1902,"Valverde, Mariana",Applicant,12800.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Governing through alcohol,liquor laws; liquor boards; drinking; drunkenness; bars,Standard Research Grants,Subventions ordinaires de recherche,Other Sociology,Sociologie (autres),Sociology,Sociologie,Law and justice,Droit et justice
1903,"Latouche, Daniel",Applicant,19200.00,2000,Institut national de la recherche scientifique,Institut national de la recherche scientifique,QC,Québec,Québec,1999,"Comment les NTIC, en particulier l'inforoute et le multimédia, modifient la place des villes sur l'échiquier politique, économique et culturelle.",télécommunications; inforoute; ville; urbain; communications,Standard Research Grants,Subventions ordinaires de recherche,Political Economy,Économie politique,Political Science,Sciences politiques,Science and technology,Science et technologie
1904,"Rose, Damaris",Applicant,26000.00,2000,Institut national de la recherche scientifique,Institut national de la recherche scientifique,QC,Québec,Québec,1999,Rapports sociaux de sexe et nouveaux modes d'habiter urbains,Revitalisation urbaine; gentrification; logement; habitat; villes canadiennes; rapports sociaux de sexe; travail domestique; pratiques de consommation,Standard Research Grants,Subventions ordinaires de recherche,Urban Geography,Géographie urbaine,Geography,Géographie,Women,Femmes
1905,"Strange, Carolyn",Applicant,5253.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,From sites of punishment to tourist sites: an international comparative analysis,national culture; punishment; representation; tourism; prisons; public memory; heritage,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Law and justice,Droit et justice
1906,"Swain, Merrill",Applicant,31089.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Extending the output hypothesis: the roles of collaborative dialogue and metatalk in second language learning,Second language learning; french immersion; task-based learning; collaborative learning,Standard Research Grants,Subventions ordinaires de recherche,"Bilingual Education, Second Language Education","Éducation bilingue, enseignement de la langue seconde",Education,Éducation,Education,Éducation
1907,"Puga, Diego",Applicant,17600.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Agglomeration and specialization in cities and regions,agglomeration; specialization; learning; unemployment; cities; regions,Standard Research Grants,Subventions ordinaires de recherche,"Urban, Rural and Regional Economics","Économie urbaine, rurale et régionale",Economics,Sciences économiques,"Economic, regional and industrial development","Développement économique, régional et industriel"
1908,"Munro, John",Applicant,13800.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,"Monetary policies, wage policies, and industrial conflicts in the Low countries and England, 1250-1600: responses of organized labour to inflation and deflation",Real-wages; towns; governments; guilds; textiles; coinage; inflation; deflation; strikes,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,Employment and labour,Emploi et travail
1909,"Bareil, Céline",Applicant,22750.00,2000,HEC Montréal,HEC Montréal,QC,Québec,Québec,1999,Analyse confirmatoire des phases de préoccupations des destinataires lors d'un changement organisationnel,Changement organisationnel; transition; destinataires; préoccupations; phases; résistance,Standard Research Grants,Subventions ordinaires de recherche,"Industrial, Organizational Psychology","Psychologie industrielle, organisationnelle",Psychology,Psychologie,Management,Gestion
1910,"van Norden, Simon",Applicant,16750.00,2000,HEC Montréal,HEC Montréal,QC,Québec,Québec,1999,Measuring business cycles,business cycle; detrending; cyclical adjustment; dynamic factor models; policy rules,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,"Economic, regional and industrial development","Développement économique, régional et industriel"
1911,"Lischke-McNab, Ute",Applicant,12500.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,Contemporary women's autobiographical writing and film-making in Germany,Female autobiography; literature; film; representation of self,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Germanic",Littérature allemande,"Literature, Modern Languages and",Littératures et langues modernes,Women,Femmes
1912,"Young, Richard",Applicant,23900.00,2000,University of Alberta,University of Alberta,AB,Alberta,Alberta,1999,Popular culture and contemporary fiction in Argentina,South America; Argentina; fiction; popular culture,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Romance - Literary Forms",Littérature romane - Formes littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1913,"Barnes, Christopher",Applicant,2500.00,2000,University of Toronto,University of Toronto,ON,Ontario,Ontario,1999,"Alexander Scriabin - a symbolist philosopher, poet and composer",symbolism; fin de siècle; Russia; cultural history; music composition and performance; literature; philosophy,Standard Research Grants,Subventions ordinaires de recherche,"Music, Musicology","Musique, Musicologie",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
1914,"Suvin, Darko",Applicant,11000.00,2000,McGill University,Université McGill,QC,Québec,Québec,1999,Bearing on our concerns in the 21st century: on method and on Brecht and Benjamin as Utopian orientation,"Literature; philosophy, theatre; Utopianism; intellectuals; brecht; Benjamin; 20th century; stance; intercultural studies",Standard Research Grants,Subventions ordinaires de recherche,"Literature, Comparative",Littérature comparée,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
1915,"Covell, Katherine",Applicant,26067.00,2000,Cape Breton University,Cape Breton University,NS,Nova Scotia,Nouvelle-Écosse,1999,Impact and implementation of children's rights education in grade 6,Children's rights; education; law; rights consciousness; moral development,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychopédagogie,Education,Éducation,Children and youth,Enfance et jeunesse
1916,"Dionne, Georges",Applicant,13500.00,2000,HEC Montréal,HEC Montréal,QC,Québec,Québec,1999,Tests sur la présence d'asymétrie d'information dans des contrats dynamiques d'assurance,contrats dynamiques; risque moral; antisélection; tarification optimale; test économétrique; panel; assurance automobile; économétrie appliquée; flotte de véhicules,Standard Research Grants,Subventions ordinaires de recherche,Economics,Science économique,Economics,Sciences économiques,"Economic, regional and industrial development","Développement économique, régional et industriel"
1917,"Shogan, Debra",Applicant,27150.00,2000,University of Alberta,University of Alberta,AB,Alberta,Alberta,1999,The emergence of institutionalized ethics and sport in Canadian high performance sport,high performance sport; discourse analysis; ethics,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Ethics,Éthique
