cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
2705,"Fisher, Robert",Applicant,12825.00,2001,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2000,The role of audience composition in advertising evaluations,advertising effects; social influence; experiment; consumer behavior; gender differences; embarrassment; emotions; sensitive products,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2706,"Elliott, Bridget",Applicant,20670.00,2001,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2000,Art deco and the spectre of decadence in the twentieth century,Art deco; decadence; art; architecture; film; design; cultural politics; orientalism; women designers; ocean-liners; movie theatres; 20th century art; 19th century art,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
2707,"Bhatia, Nandi",Applicant,13960.00,2001,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2000,"Sahibs, saints, suffragettes, and subalterns:  writing class, gender and race in the British Empire",Postcolonial; British Empire; India; imperialism in literature; suffrage; gender; government,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Criticism",Littérature anglaise - Critique littéraire,"Literature, Modern Languages and",Littératures et langues modernes,Politics and government,Politique et gouvernement
2708,"Leonard, John",Applicant,8635.00,2001,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2000,"History of Milton criticism, edition of Milton's selected prose, book on Milton's allusions",milton; allusions; intertextuality; classics; variorum commentary; criticism; edition; prose;,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Criticism",Littérature anglaise - Critique littéraire,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
2709,"Shapiro, Bonnie",Applicant,25556.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,"Towards a transforming constructivism -- studies in science and environmental education:  implications for learning, teaching, teacher education and educational policy",Constructivism; semiotics; science learning and teaching; transforming constructivism; environmental studies learning and teaching; learning culture; teacher education,Standard Research Grants,Subventions ordinaires de recherche,"Science, Mathematics","Sciences, mathématiques",Education,Éducation,Education,Éducation
2710,"Alsène, Eric",Applicant,27660.00,2001,École Polytechnique de Montréal,École Polytechnique de Montréal,QC,Québec,Québec,2000,L'intégration de l'entreprise,Entreprise; organisation; nouvelles technologies; nouvelles formes d'organisation; intégration; mécanismes de coordination; études de cas; aproche inductive,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,"Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
2711,"Gignac, Alain",Applicant,13859.00,2001,Université de Montréal,Université de Montréal,QC,Québec,Québec,2000,"Lire la Lettre aux Romains aujourd'hui pour repenser l'identité.  Une approche rhétorique, structurelle et intertextuelle",Paul de Tarse; Lettre aux Romains; synchronique;  rhétorique; structure; intertextualité; herméneutique; identité; altérité,Standard Research Grants,Subventions ordinaires de recherche,New Testament Studies,Études du Nouveau Testament,Religious Studies,Études religieuses,Not Subject to Research Classification,Codification non pertinente
2712,"Frideres, James",Applicant,26300.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,The integration and adaptation of immigrant youth,Immagration; youth; integration; refugee; adaptation,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
2713,"Goddard, John",Applicant,31622.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,Leadership and culture in northern schools,leadership; culture; educational policy and practice; northern Canada; case study.,Standard Research Grants,Subventions ordinaires de recherche,"Educational Administration, Planning and Governance","Administration, planification et direction scolaires",Education,Éducation,Education,Éducation
2714,"Cormack, William",Applicant,7900.00,2001,University of Guelph,University of Guelph,ON,Ontario,Ontario,2000,"Patriots, royalists and terrorists in the West Indies:  revolution in the French Windward Islands, 1789-1798",History; Caribbean; colonies; France; revolution; slavery,Standard Research Grants,Subventions ordinaires de recherche,Political History,Histoire politique,History,Histoire,Politics and government,Politique et gouvernement
2715,"Alaggia, Ramona",Applicant,5095.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,Psychological tactics used by perpetrators of child sexual abuse in suppressing victim disclosure,Victim disclosure; intra-familial child sexual abuse; perpetrators of child sexual abuse; incest; psychological processes; attachment issues,Standard Research Grants,Subventions ordinaires de recherche,"Children, Family","Enfants, famille",Social Work,Travail social,Family,Famille
2716,"Bellemare, Guy",Applicant,17105.00,2001,Université du Québec en Outaouais,Université du Québec en Outaouais,QC,Québec,Québec,2000,"La transformation des rapports de surveillance, de production et de service dans le transport en commun.  Vers un modèle post-fordiste ?",Travail; surveillance; légitimité; rapport de service; transport en commun; syndicalisme,Standard Research Grants,Subventions ordinaires de recherche,Social Relations,Processus sociaux,Sociology,Sociologie,Employment and labour,Emploi et travail
2717,"Harrisson, Denis",Applicant,20420.00,2001,Université du Québec en Outaouais,Université du Québec en Outaouais,QC,Québec,Québec,2000,"Innovation, organisation et relations de travail : une étude des processus de changement dans les fonctions publiques",Organisation du travail; innovation organisationnelle; relations de travail; processus; démocratie industrielle; relations de service,Standard Research Grants,Subventions ordinaires de recherche,Social Relations,Processus sociaux,Sociology,Sociologie,Employment and labour,Emploi et travail
2718,"Ewan, Elizabeth",Applicant,15370.00,2001,University of Guelph,University of Guelph,ON,Ontario,Ontario,2000,Misbehaviour and gender in sixteenth-century Scottish towns,Scotland;women;urban;medieval;defamation;language;gender;sixteenth-century,Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Gender Issues,Questions touchant les sexes
2719,"Alden, Lynn",Applicant,35000.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,Self-schema modification in social phobia,"social anxiety, social phobia, information processing,self, social cognition",Standard Research Grants,Subventions ordinaires de recherche,Behavioural Psychology,Psychologie du comportement,Psychology,Psychologie,Mental Health,Santé mentale
2720,"Wood, Paul",Applicant,7000.00,2001,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2000,Science and philosophy in the Scottish enlightenment,Science; philosophy; Scottish enlightenment; enlightenment,Standard Research Grants,Subventions ordinaires de recherche,Intellectual History,Histoire des idéologies,History,Histoire,Science and technology,Science et technologie
2721,"Thomas, Christopher",Applicant,10260.00,2001,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2000,Thomas Fuller's architecture and the culture of Victorian Canada,architecture;culture;Victorian;Canada;federal; Confederation;America;Britain;design;Fuller,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
2722,"McAdam, Ian",Applicant,12025.00,2001,The University of Lethbridge,The University of Lethbridge,AB,Alberta,Alberta,2000,Magical physicians:  masculinity and magic in Renaissance literature,renaissance; literature; masculinity; magic; religion; gender; nature; femininity; witchcraft; sexuality,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Criticism",Littérature anglaise - Critique littéraire,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
2723,"Coutu, Michel",Applicant,20000.00,2001,Université de Montréal,Université de Montréal,QC,Québec,Québec,2000,La légitimité du droit : Weber - Stammler - Habermas,Légitimité du droit; démocraties occidentales; juridictions constitutionnelles; théorie du droit; sociologie et philosophie du droit; Max Weber; Rudolf Stammler; Jurgen Habermas,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Law and justice,Droit et justice
2724,"Butt, Leslie",Applicant,27293.00,2001,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2000,Sex work and parenting in Irian Jaya,Sexuality; infants and children; health care; melanesia; state/indigenous relations; race; violence,Standard Research Grants,Subventions ordinaires de recherche,Medical Anthropology,Anthropologie médicale,Anthropology,Anthropologie,Children,Enfance
2725,"Marras, Ausonio",Applicant,5304.00,2001,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2000,A defense of metaphysical realism in philosophy of mind,Mind; realism; metaphysics; intentionality; causation; explanation; putnam,Standard Research Grants,Subventions ordinaires de recherche,Philosophy,Philosophie,Philosophy,Philosophie,Not Subject to Research Classification,Codification non pertinente
2726,"Woudsma, Clarence",Applicant,28000.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,Goods movement in urban areas:  an investigation into a changing industry and the impacts on transportation/land use interactions,Goods transportation; spatial and temporal analysis; land use; GIS; industry impacts,Standard Research Grants,Subventions ordinaires de recherche,Other Geography,Géographie (autres),Geography,Géographie,Transportation,Transports
2727,"McQueen, Alison",Applicant,13418.00,2001,McMaster University,McMaster University,ON,Ontario,Ontario,2000,The art patronage of Empress Eugénie,women and art; nineteenth-century French art; art patronage and collecting,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
2728,"Giménez-Mico, José-Antonio",Applicant,16560.00,2001,Concordia University,Université Concordia,QC,Québec,Québec,2000,Utopia and deterritorialization in the new world:  a comparative study of Utopian projects by exiles,Utopia; exile; deterritorialization; interculturality; dialogism; messianism; imperialism; colonialism; postcolonialism,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Other Language and",Littérature et langue (autres),"Literature, Modern Languages and",Littératures et langues modernes,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
2729,"Stebbins, Robert",Applicant,43009.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,"High-risk sport careers in the Canadian Rockies:  lifestyle, dangerous leisure and expert systems of risk management",high-risk sport; serious leisure; tolerable deviance; lifestyle; experts; expert systems; careers,Standard Research Grants,Subventions ordinaires de recherche,"Health Information, Statistics and Surveys","Information sur la santé, statistiques et sondages",Sociology,Sociologie,"Leisure, recreation and tourism",Loisirs et tourisme
2730,"Tettey, Wisdom",Applicant,26900.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,"Information technology, decentralization and participatory governance in Ghana and South Africa","information technologies, local government, civil society, citizen participation",Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Information Technologies,Technologies de l'information
2731,"Adams, Tracey",Applicant,20000.00,2001,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2000,Defining professional boundaries:  inter-professional conflict between dentists and hygienists,Health; work; professions; gender; profession creation,Standard Research Grants,Subventions ordinaires de recherche,Health Systems and Society,Systèmes des soins médicaux et société,Sociology,Sociologie,Employment and labour,Emploi et travail
2732,"Gauthier, Anne",Applicant,28898.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,The use of time by teenagers and young adults:  an international comparison,Time-use; comparative research; youth,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Family,Famille
2733,"Martin, Randall",Applicant,13361.00,2001,University of New Brunswick,University of New Brunswick,NB,New Brunswick,Nouveau-Brunswick,2000,An edition of early modern English women's crime pamphlets and broadsides,early modern women; crime pamphlets; broadside ballads; woodcut illustrations; popular literature; textual theory; women's social history; legal concepts; cross-disciplinary discourses; printed texts,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Criticism",Littérature anglaise - Critique littéraire,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
2734,"Zucker, Carole",Applicant,10192.00,2001,Concordia University,Université Concordia,QC,Québec,Québec,2000,The history of contemporary Irish cinema,Film; history; Ireland; cultural history; themes,Standard Research Grants,Subventions ordinaires de recherche,"Cinema, Film Studies and Video","Cinéma, études cinématographiques et vidéo",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
2736,"Fedak, Janos",Applicant,15428.00,2001,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,2000,Art and architecture of Roman Hungary,A monograph; art; architecture; Roman Hungary,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
2737,"Cadenillas, Abel",Applicant,16000.00,2001,University of Alberta,University of Alberta,AB,Alberta,Alberta,2000,Option pricing and consumption - investment problems,Mathematical finance; swing options; consumption - investment; transaction costs,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
2738,"Srebrnik, Henry",Applicant,21500.00,2001,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,2000,"Diaspora, ethnicity and dreams of nationhood:  North American Jewish Communists and the Birobidzhan project, 1924-1951",Birobidzhan; Ambijan; ICOR; Jewish; Communism; ethnicity; diaspora; Soviet Union,Standard Research Grants,Subventions ordinaires de recherche,Political History,Histoire politique,History,Histoire,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
2739,"Gammel, Irene",Applicant,25877.00,2001,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,2000,"Everyday modernity:  gender, Dada and Elsa von Freytag-Loringhoven",Dada women; poetry & visual art; feminist theory; international modernism; biographical; editorial; archival,Standard Research Grants,Subventions ordinaires de recherche,"Literature, American - Genres",Littérature américaine - Genres littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
2740,"Swainger, Jonathan",Applicant,7492.00,2001,University of Northern British Columbia,University of Northern British Columbia,BC,British Columbia,Colombie-Britannique,2000,"Breaking the peace:  crime and legal culture in North Eastern British Columbia, 1900-1960","legal history; rural history, social history; crime; violence",Standard Research Grants,Subventions ordinaires de recherche,Legal History,Histoire juridique,History,Histoire,Law and justice,Droit et justice
2741,"Kelm, Mary-Ellen",Applicant,17000.00,2001,University of Northern British Columbia,University of Northern British Columbia,BC,British Columbia,Colombie-Britannique,2000,"Where the cowboys are Indians:  gender, race, and cultural performance in Western Canada",,Standard Research Grants,Subventions ordinaires de recherche,Cultural History,Histoire culturelle,History,Histoire,Indigenous peoples,Populations indigènes
2742,"Schmitt, Nicolas",Applicant,22747.00,2001,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2000,"On contracts, intermediaries and international trade",Contract;  vertical restraint; imperfect competion and trade;  trade policy; competition policy,Standard Research Grants,Subventions ordinaires de recherche,International Economics,Économie internationale,Economics,Sciences économiques,"International relations, development and trade","Relations internationales, commerce et développement"
2743,"Callaghan, Richard",Applicant,20000.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,"Prehistoric maritime adaptations and land use on St. Vincent, West Indies",archaeology; Caribbean; landuse; maritime adaptation; ecology,Standard Research Grants,Subventions ordinaires de recherche,"Settlement Patterns, Land Use, Paleodemography","Courants de peuplement, utilisation des sols, paléodémogra.",Archaeology,Archéologie,Indigenous peoples,Populations indigènes
2744,"Everitt, Joanna",Applicant,22069.00,2001,University of New Brunswick,University of New Brunswick,NB,New Brunswick,Nouveau-Brunswick,2000,"Gender, leadership and the media:  the role of gendered mediation in leadership evaluations",gender and politics; leadership evaluations; media; stereotypes; elections,Standard Research Grants,Subventions ordinaires de recherche,"Political Parties, Elections Studies","Partis politiques, études électorales",Political Science,Sciences politiques,Women,Femmes
2745,"Simunic, Dan",Applicant,13500.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,Economics of auditing financial information and the economic incentives and behaviour of auditors,Auditing information; economics; competition; efficiency; organization; industry; incentives,Standard Research Grants,Subventions ordinaires de recherche,Industrial Organization,Organisation industrielle,Economics,Sciences économiques,Management,Gestion
2746,"Garvey, Gerald",Applicant,16500.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,How valuable are new performance measures such as EVA TM?,EVA (TM); measurement; incentives; value-creation,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2747,"Nason, James",Applicant,14500.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,The Phillips curve perspective on monetary policy,Phillips curve; policy rules; job search; sticky prices; pesistence; bootstrap,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
2748,"Pinkse, Coenraad",Applicant,11500.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,Accuracy improvements of non- and semiparametric estimators and of parametric estimators using nonparametric techniques,nonparametric; semiparametric; estimation; testing; efficiency; weighted least squares; separability; share invariance; independence.,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
2749,"Donaldson, David",Applicant,8600.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,"Altruism, discounting and number-sensitive population principles",Population ethics; social choice,Standard Research Grants,Subventions ordinaires de recherche,Microeconomics,Microéconomie,Economics,Sciences économiques,Ethics,Éthique
2750,"Hiller, Harry",Applicant,24228.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,Reluctant migrants?  Disengagement and re-engagement in the internal redistribution of the Canadian population through migration to Alberta,Regionalism; internal migration; Canadian society,Standard Research Grants,Subventions ordinaires de recherche,"Migration, Mobility","Migration, mobilité",Demography,Démographie,Economic and Regional Development,Développement économique et régional
2751,"Howson, Susan",Applicant,13687.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,Life and works of Lionel Robbins,Biography; edition of collected works; major 20th-century economists,Standard Research Grants,Subventions ordinaires de recherche,History of Economic Thought,Histoire de la pensée économique,Economics,Sciences économiques,Arts and culture,Beaux-arts et culture
2752,"Bélanger, Nathalie",Applicant,32028.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,Trajectoires sociales et scolaires d'élèves en difficulté à l'école élémentaire de langue française en Ontario,Sociologie de l'éducation spécialisée; trajectoires sociales et scolaires d'élèves; identification des élèves en difficulté; pratiques discursives et sociales; intégration et inclusion à l'école élémentaire,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Education,Sociologie de l'éducation,Education,Éducation,Education,Éducation
2753,"Robertson, Ann",Applicant,14900.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,Towards a phenomenology of risk:  the case of genetic testing for breast cancer,women's health; genetic risk; breast cancer; phenomenology,Standard Research Grants,Subventions ordinaires de recherche,"Health, Medical Sociology","Santé, sociologie médicale",Sociology,Sociologie,Health,Santé
2754,"Finn, Adam",Applicant,24896.00,2001,University of Alberta,University of Alberta,AB,Alberta,Alberta,2000,A general paradigm for scale development in marketing,Scale development; generalizability theory; construct validity,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2755,"Mccormick, Rod",Applicant,16916.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,Career counselling for aboriginal youth,Career; counselling; guidance; aboriginal; First Nations; indigenous; cross-cultural psychology; youth,Standard Research Grants,Subventions ordinaires de recherche,Counselling & Career Guidance,Conseils et orientation professionnelle,Education,Éducation,Education,Éducation
2756,"Lloyd-Ellis, Huw",Applicant,8264.00,2001,Queen's University,Queen's University,ON,Ontario,Ontario,2000,Fiscal policy and public debt management in a risky world,Fiscal shocks; risk management; asset pricing; sustainability; business cycles; tax smoothing; macroeconomic policy,Standard Research Grants,Subventions ordinaires de recherche,"Monetary & Fiscal Theory, Policy, Institutions","Théorie monétaire et fiscale, politique, institutions",Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
2757,"Wason-Ellam, Linda",Applicant,35450.00,2001,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2000,Cross-cultural literacies as social practice,ethnography;literacy;cross-culture;school communities,Standard Research Grants,Subventions ordinaires de recherche,Reading and Writing,Lecture et écriture,Education,Éducation,Literacy,Alphabétisation
2758,"Frohlich, Norman",Applicant,17025.00,2001,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2000,A cognitive model to deal with problems in political and economic choice,choice; rationality; experiments; ethics; social welfare; framing; impartial reasoning,Standard Research Grants,Subventions ordinaires de recherche,Other Political Science,Sciences politiques (autres),Political Science,Sciences politiques,Politics and government,Politique et gouvernement
2759,"Stewart, Hamish",Applicant,8500.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,An integrative account of criminal law,criminal law;legal theory,Standard Research Grants,Subventions ordinaires de recherche,"Criminal Law, Justice","Droit criminel, justice",Criminology,Criminologie,Law and justice,Droit et justice
2760,"Young, Richard",Applicant,31000.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,The family career development project in disadvantaged families,Career development; families; disadvantage; action theory; identity; project,Standard Research Grants,Subventions ordinaires de recherche,Counselling & Career Guidance,Conseils et orientation professionnelle,Education,Éducation,Family,Famille
2761,"Willinsky, John",Applicant,63500.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,Public knowledge project,information technology; post-secondary education and research; communication; literacy,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Education,Sociologie de l'éducation,Education,Éducation,Education,Éducation
2762,"D'Entremont, Barbara",Applicant,30000.00,2001,University of New Brunswick,University of New Brunswick,NB,New Brunswick,Nouveau-Brunswick,2000,The relationship between early mother-infant social interactions and later joint attention,social cognition; joint attention; non-verbal communication; mother-infant interactions; infancy,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children,Enfance
2763,"Hutcheon, Linda",Applicant,17472.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,Mortality; society; opera,death studies; opera; interdisciplinary,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
2764,"Bosetti, Lynn",Applicant,27660.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,School choice and the search for community,education; policy; teaching; schools; schooling; government; choice,Standard Research Grants,Subventions ordinaires de recherche,"Educational Administration, Planning and Governance","Administration, planification et direction scolaires",Education,Éducation,Education,Éducation
2765,"Skarlicki, Daniel",Applicant,21000.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,The effect of employee mistreatment on third party observers:  an organizational justice perspective,Organizational justice; third party observer; human resource management; cross culture; retribution,Standard Research Grants,Subventions ordinaires de recherche,Organizational Behaviour,Comportement organisationnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2766,"Darke, Peter",Applicant,23600.00,2001,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2000,Affect and consumer decision making,Affect; decision-making; judgment; attitudes; information-processing,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2767,"Colilli, Paul",Applicant,18650.00,2001,Laurentian University of Sudbury,Université Laurentienne de Sudbury,ON,Ontario,Ontario,2000,The presence of Renaissance hermeticism in the works of G.B. Vico (1668-1774):  materials for a revision of Vico's poetic philosophy,Italian studies; Vico; Renaissance Hermeticism; Ficino; Camillo; Bruno; art of memory; alchemy,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Romance - Literary Forms",Littérature romane - Formes littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
2768,"Wotherspoon, Terry",Applicant,22776.00,2001,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2000,Teachers' work in Aboriginal communities,Teachers' work; Aboriginal people; sociology of education,Standard Research Grants,Subventions ordinaires de recherche,Social Relations,Processus sociaux,Sociology,Sociologie,Education,Éducation
2770,"Leroux, Thérèse",Applicant,34000.00,2001,Université de Montréal,Université de Montréal,QC,Québec,Québec,2000,La prise en compte de la collectivité dans l'acceptabilité d'une percée technologique : le cas de la xénotransplantation,Normes; droit; santé publique; éthique; transplantation; xénotransplantation,Standard Research Grants,Subventions ordinaires de recherche,Other Law,Droit (autres),Law,Droit,Biotechnology,Biotechnologie
2771,"Morck, Randall",Applicant,36000.00,2001,University of Alberta,University of Alberta,AB,Alberta,Alberta,2000,Family controlled corporate groups,Corporate finance; financial economics; econometrics,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2772,"Sadava, Stanley",Applicant,53000.00,2001,Brock University,Brock University,ON,Ontario,Ontario,2000,"Alcohol, attachment and affect:  a study of social drinking amongst high-risk drinkers",alcohol; attachment; affect; motives; problem drinking,Standard Research Grants,Subventions ordinaires de recherche,Other Psychology,Psychologie (autres),Psychology,Psychologie,Mental Health,Santé mentale
2773,"Austin, Barbara",Applicant,10550.00,2001,Brock University,Brock University,ON,Ontario,Ontario,2000,Dominion textile and the Canadian cotton textile industry:  1873-1998,Strategic analysis; business history; industry clusters; industry and firm life cycles; globalization; impact of government policies; socio-economic,Standard Research Grants,Subventions ordinaires de recherche,Policy Studies,Analyses des politiques,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2774,"Lippert, Randy",Applicant,20225.00,2001,University of Windsor,University of Windsor,ON,Ontario,Ontario,2000,Sanctuary in Canada,sanctuary; governance; governmentalities; pastoralism; neo-liberalism; sovereignty; immigration; deportation; refugees; determination,Standard Research Grants,Subventions ordinaires de recherche,Other Sociology,Sociologie (autres),Sociology,Sociologie,Politics and government,Politique et gouvernement
2775,"Hafer, Carolyn",Applicant,34100.00,2001,Brock University,Brock University,ON,Ontario,Ontario,2000,The belief in a just world and responses to innocent suffering,justice; victims; beliefs; just world; fairness; blame; drogation,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Law and justice,Droit et justice
2776,"Liefeld, John",Applicant,56000.00,2001,University of Guelph,University of Guelph,ON,Ontario,Ontario,2000,The magnitude and sources of consumer confusion about the company origin of consumer packaged goods,Consumer confusion; normal consumer confusion; trade-mark confusion; trade dress confusion; marketing policy,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
2777,"Anderson, Gordon",Applicant,11200.00,2001,University of Toronto,University of Toronto,ON,Ontario,Ontario,2000,"Polarization, inequality and poverty",Polarisation; inequality; poverty; economic growth; social welfare; stastical inference,Standard Research Grants,Subventions ordinaires de recherche,"Econometrics, Economic Statistics","Économétrie, statistiques économiques",Economics,Sciences économiques,Poverty,Pauvreté
2778,"Elofson, Warren",Applicant,25000.00,2001,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2000,History of ranching,Cattle; horses; grazing; round-ups; cowboys;Alberta; Saskatchewan; Montana; Idaho; Wyoming,Standard Research Grants,Subventions ordinaires de recherche,Economic History,Histoire économique,History,Histoire,Agriculture,Agriculture
