cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
3157,"Bortolussi, Marisa",Applicant,24028.00,2002,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,Cognitive processing of narrative genres,cognitive processing of literary genres; reader response; literary reception; genre theory; cognitive theory; cognitive psychology; cultural studies,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Comparative",Littérature comparée,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3158,"Bolduc, Benoît",Applicant,11160.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,La pastorale dramatique en France au 17e siècle : laboratoire de l'invention,Théâtre français (17e siècle); littérature pastorale (17e siècle); théories de la représentation; esthétique; réception; histoire de la mise en scène (17e siècle),Standard Research Grants,Subventions ordinaires de recherche,"Literature, French - Literary Forms",Littérature française - Formes littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3159,"Stark, Andrew",Applicant,13170.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Border battles: redrawing the public-private boundary in American politics,political science; political theory; american politics; American public policy; American state and local government,Standard Research Grants,Subventions ordinaires de recherche,Political Thought and Political Theory,Pensée et théories politiques,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
3160,"Rinaldi, Christina",Applicant,42469.00,2002,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,"Conflict resolution in children with emotional behavioral difficulties: the role of knowledge, performance, and self-perceptions",Children; adolescents; conflict resolution; emotional behavioral difficulties,Standard Research Grants,Subventions ordinaires de recherche,"Exceptional, Special Education",Populations exceptionnelles,Education,Éducation,Children,Enfance
3161,"Lee, Catherine",Applicant,28559.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Parenting goals as predictors of marital and parental satisfaction,parenting goals; dual income couples; marital satisfaction; parental satisfaction; adaptability; support; parental alliance;,Standard Research Grants,Subventions ordinaires de recherche,Life Span Development,Psychologie du développement humain,Psychology,Psychologie,Family,Famille
3162,"Burke, Victoria",Applicant,35471.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Early modern women's manuscript compilations,manuscript culture; women's writing; bibliography; early modern poetry and prose; miscellanies; commonplace books; recipes; religious meditations; sermon notes; autobiography; music books; accounts,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3163,"Schneider, Barry",Applicant,51000.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,"Friendship, school adjustment, and the collectivistic ethos",child development; school adjustment; friendship; cultural differences; individualism; collectivism;,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Children,Enfance
3164,"Hotte, Lucie",Applicant,18540.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Entre l'esthétique et l'identité : réception des littératures minoritaires.  Le cas de la littérature franco-ontarienne,littératures minoritaires; écriture minoritaire; études de réception; institutions littéraires; critique littéraire; études post-coloniales,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French Canadian - Literary Theory",Littérature canadienne-française - Théories littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3165,"Beyer, Peter",Applicant,13500.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,"Trends in religious identification among recent immigrants to Canada, 1961-2001",religion; immigration; Canada; multiculturalism; globalization,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Religion,Sociologie de la religion,Religious Studies,Études religieuses,Immigration,Immigration
3166,"Perrier, Sylvie",Applicant,28000.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Remariage et recompositions familiales dans la France d'ancien régime,remariage; veuvage; recompositions familiales; enfance; France d'ancien régime; droit; économie,Standard Research Grants,Subventions ordinaires de recherche,Other History,Histoire (autres),History,Histoire,Family,Famille
3167,"Rodgers, Sanda",Applicant,9500.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Legal regulation of women's reproductive capacity in Canada,Law; feminism; women; reproduction; pregnancy; childbirth; abortion; health law,Standard Research Grants,Subventions ordinaires de recherche,Health Law,Droit de la santé,Law,Droit,Law and justice,Droit et justice
3168,"von Flotow, Luise",Applicant,16363.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Charting the institutions and influence of cultural transfer: Canadian writing in German translation,Canadian writing in translation; translation studies; cultural exchange; reception studies; sociology of culture; production of culture,Standard Research Grants,Subventions ordinaires de recherche,Translation and Interpretation,Traduction et interprétation,Linguistics,Linguistique,Arts and culture,Beaux-arts et culture
3169,"O'Neill, Patrick",Applicant,24480.00,2002,Mount Saint Vincent University,Mount Saint Vincent University,NS,Nova Scotia,Nouvelle-Écosse,2001,"Theatrical activity in Halifax, Nova Scotia, 1877-1930",Halifax; theatre; history; Nova Scotia; drama; culture,Standard Research Grants,Subventions ordinaires de recherche,"Theatre, Drama",Théâtre,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
3170,"Marchak, M. Patricia",Applicant,30000.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Strategies for dealing with crimes against humanity committed by former regimes,truth; justice; accountability; reconciliation; investigations; commissions; state terrorism; politicide; ethnocide; genocide; civil war,Standard Research Grants,Subventions ordinaires de recherche,Social Institutions,Institutions sociales,Sociology,Sociologie,Law and justice,Droit et justice
3171,"Lee, Jo-Anne",Applicant,24063.00,2002,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,"Women and the state: nationalism, urban renewal and ethnic neighbourhoods",women; ethnicity; urban renewal; nationalism; the state; community development; urban policy; citizenship; racialisation; multiculturalism,Standard Research Grants,Subventions ordinaires de recherche,Women's Studies,Études sur les femmes,Interdisciplinary Studies,Études pluridisciplinaires,Women,Femmes
3172,"Renouf, Miriam",Applicant,30000.00,2002,Memorial University of Newfoundland,Memorial University of Newfoundland,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2001,"Prehistoric settlement, subsistence, and environment at Port au Choix, Northwestern Newfoundland",settlement and subsistence; palaeoenvironments; hunter-gatherers; prehistory; Maritime Archaic Indians; recent Indians; Palaeoeskimos,Standard Research Grants,Subventions ordinaires de recherche,Hunters and Gatherers,Chasse et cueillette,Archaeology,Archéologie,Indigenous peoples,Populations indigènes
3173,"Slade, Margaret",Applicant,24000.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Empirical studies of firms with market power:  applications using scanner data,market power; scanner data; differentiated products; markov-perfect equilibria; retail sales,Standard Research Grants,Subventions ordinaires de recherche,Industrial Organization,Organisation industrielle,Economics,Sciences économiques,Not Subject to Research Classification,Codification non pertinente
3174,"Fernández, Enrique",Applicant,7516.00,2002,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2001,Embodying selfhood:  inner spaces and alternative subjectivities in early modern Spain,Embodiment; selfhood; subjectivity; body-in-literature; early-modern-Spain; Spanish literature,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Romance",Littérature romane,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3175,"McGillivray, Murray",Applicant,29362.00,2002,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2001,The cotton nero a.x. project,Middle english; medieval literature; textual editing; electronic edition; hypertext; multimedia; manuscript; electronic imaging; Sir Gawain and the green knight; pearl; patience; cleanness,Standard Research Grants,Subventions ordinaires de recherche,Mediaeval Literature,Littérature médiévale,Mediaeval Studies,Études médiévales,Arts and culture,Beaux-arts et culture
3176,"Halas, Joannie",Applicant,48500.00,2002,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2001,A critical analysis of the quality of physical education for native youth in Manitoba schools,Physical education; native youth; critical educational theory; culturally relevant; interpretive case study; participatory action research,Standard Research Grants,Subventions ordinaires de recherche,Curriculum,Programme d'études,Education,Éducation,Education,Éducation
3177,"Lehoux, Daryn",Applicant,7800.00,2002,University of King's College,University of King's College,NS,Nova Scotia,Nouvelle-Écosse,2001,Sign and prediction in antiquity,history of science; history of astronomy; astrology; science; divination; omens; cosmology,Standard Research Grants,Subventions ordinaires de recherche,History of Science and Technology,Histoire des sciences et de la technologie,History,Histoire,Arts and culture,Beaux-arts et culture
3178,"Kim, Chang Sik",Applicant,11900.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Semiparametric estimation of fractionally integrated processes and band spectrum regression of fractional cointegration models,semiparametric estimation; long memory parameter; discrete fourier transform; log periodogram regression; nonstationarity; fractional cointegration; weak convergence; band spectrum regression,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
3179,"Green, David",Applicant,14000.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,The impact of social assistance on the Canadian labour market and recipient outcomes,social assistance; wage distribution; education policy; welfare trap; duration estimators,Standard Research Grants,Subventions ordinaires de recherche,Education and Welfare,Éducation et bien-être,Economics,Sciences économiques,Employment and labour,Emploi et travail
3180,"Blackorby, Charles",Applicant,21800.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Marginal cost of public funds in a fiscal federation,fiscal federalism; marginal cost of public funds,Standard Research Grants,Subventions ordinaires de recherche,Public Economics,Économie publique,Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
3181,"Barki, Henri",Applicant,35200.00,2002,HEC Montréal,HEC Montréal,QC,Québec,Québec,2001,Enterprise resource planning (ERP) systems and organizational configurations,enterprise resource planning (ERP) systems; implementation; organizational configurations; best practices; integrated software; adoption of new technology,Standard Research Grants,Subventions ordinaires de recherche,Management Information Systems,Systèmes d'information de gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Information Technologies,Technologies de l'information
3182,"Harvey, Fernand",Applicant,40000.00,2002,Institut national de la recherche scientifique,Institut national de la recherche scientifique,QC,Québec,Québec,2001,"Stratégies des acteurs culturels régionaux et institutionnalisation : six études de cas à Québec, Trois-Rivières et Rimouski",espaces culturels régionaux; institutionnalisation culturelle; acteurs et interaction sociale; régions; nations et mondialisation,Standard Research Grants,Subventions ordinaires de recherche,Social Processes,Interactions sociales,Sociology,Sociologie,Arts and culture,Beaux-arts et culture
3183,"Rondeau, Daniel",Applicant,15708.00,2002,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,Private compensation measures for environmental risk exposure,environmental risks; voluntary compensation; delay costs; Coasean bargaining; probabilistic insurance; endangered species,Standard Research Grants,Subventions ordinaires de recherche,"Natural Resources, Environment, Energy","Ressources naturelles, environnement, énergie",Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
3184,"Croteau, Claire",Applicant,32000.00,2002,Université de Montréal,Université de Montréal,QC,Québec,Québec,2001,La conversation chez des couples âgées affectés par l'aphasie : les bases d'un modèle d'intervention orthophonique,couple; aphasie; conversation; personnes âgées,Standard Research Grants,Subventions ordinaires de recherche,Other Linguistics,Linguistique (autres),Linguistics,Linguistique,Elderly,Personnes âgées
3185,"Merrilees, Brian",Applicant,37779.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Le dictionnaire bilingue en France avant 1500,medieval French lexicography; history of the French language; French lexicography,Standard Research Grants,Subventions ordinaires de recherche,Mediaeval Languages,Langues médiévales,Mediaeval Studies,Études médiévales,Arts and culture,Beaux-arts et culture
3186,"Millgate, Michael",Applicant,23348.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Thomas Hardy at Max Gate and related projects,Thomas Hardy; correspondence; editing; biography; criticism; book history,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Themes and Figures",Littérature anglaise - Thèmes et personnages,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3187,"Martens, Rhonda",Applicant,11860.00,2002,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2001,The best of all possible worlds:  Kepler's influence on Leibniz,history and philosophy of science; sixteenth and seventeenth century astronomy and physics; early modern philosophy; Leibniz; Kepler,Standard Research Grants,Subventions ordinaires de recherche,History of Philosophy,Histoire de la philosophie,Philosophy,Philosophie,Science and technology,Science et technologie
3188,"Lalumière, Martin",Applicant,57000.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,L'influence de l'ordre de naissance sur le développement : une étude auprès de personnes adoptées à la naissance,ordre de naissance; développement; personnalité; agression; délinquance; habiletés intellectuelles; adoption; fratrie,Standard Research Grants,Subventions ordinaires de recherche,Life Span Development,Psychologie du développement humain,Psychology,Psychologie,Social development and welfare,Développement social et bien-être
3189,"Evans, Michael",Applicant,33000.00,2002,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,Tongan transnationalism and the extension of community in the Pacific,migration; development; globalization; transnationalism; gift exchange; Tonga; New Zealand; Polynesia; Oceania,Standard Research Grants,Subventions ordinaires de recherche,Cultural Anthropology,Anthropologie culturelle,Anthropology,Anthropologie,Economic and Regional Development,Développement économique et régional
3190,"Bagby, R. Michael",Applicant,32807.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Development of a structured interview to assess the alexithymia construct,psychometrics; scale development; mental disorders; emotions; structural interview; assessment,Standard Research Grants,Subventions ordinaires de recherche,Personality,Personnalité,Psychology,Psychologie,Mental Health,Santé mentale
3191,"Jenkins, Jennifer",Applicant,30000.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Developmental trajectories for children in high risk environments.,children; families; social determinants of health; parenting; developmental psychopathology; children's emotions.,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Children,Enfance
3192,"Heitlinger, Alena",Applicant,11432.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,In the shadows of the Holocaust and the Cold War:  identity and community formation among a generation of Czech Jews,post-Holocaust generation; Czech Jewish identity; communist Czechoslovakia; transnational friendship network; migration; political dissent; life course,Standard Research Grants,Subventions ordinaires de recherche,Other Sociology,Sociologie (autres),Sociology,Sociologie,Youth,Jeunesse
3193,"Helleiner, Eric",Applicant,13140.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,Towards monetary union:  the changing politics of North American monetary relations,North American integration; monetary union; exchange rates,Standard Research Grants,Subventions ordinaires de recherche,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
3194,"Hepburn, Sharon",Applicant,15640.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,The child by the side of the trail: an ethnography of childhood in a Nepalese tourist village,tourism; Nepal; children; globalization; labour; cultural change; interpretive anthropology; identity,Standard Research Grants,Subventions ordinaires de recherche,Cultural Anthropology,Anthropologie culturelle,Anthropology,Anthropologie,Children,Enfance
3195,"Stapleton, Timothy",Applicant,12500.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,War and society in Southern Rhodesia (Zimbabwe) 1914-18,Africa; Zimbabwe; Southern Rhodesia; World War One; society; colonialism,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,Politics and government,Politique et gouvernement
3196,"Clapp, Jennifer",Applicant,11472.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,Transnational corporate interests and global environmental governance: negotiating rules for agricultural biotechnology and chemicals,global environmental politics; transnational corporations; persistent organic pollutants; agricultural biotechnology,Standard Research Grants,Subventions ordinaires de recherche,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
3197,"Parker, James",Applicant,28000.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,Emotional intelligence and academic performance:  a multi-cohort longitudinal study,emotional intelligence; emotional competencies; social competencies; academic success,Standard Research Grants,Subventions ordinaires de recherche,Personality,Personnalité,Psychology,Psychologie,Post-Secondary Education and Research,Éducation et recherche postsecondaires
3198,"Milloy, John",Applicant,20000.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,Treaty 4:  a bi-cultural history,ethnohistory; historiography; plains cree; indigenous peoples; treaties; biculturalism; aboroginal history; native elders; cross-cultural communication,Standard Research Grants,Subventions ordinaires de recherche,Historiography,Historiographie,History,Histoire,Indigenous peoples,Populations indigènes
3199,"Meyer, John",Applicant,29712.00,2002,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,Commitment and resistance to organizational change,Organizational change; innovation; commitment; resistance; cynicism,Standard Research Grants,Subventions ordinaires de recherche,"Industrial, Organizational Psychology","Psychologie industrielle, organisationnelle",Psychology,Psychologie,Management,Gestion
3200,"Yatchew, Adonis John",Applicant,7500.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Efficient estimation of semiparametric equivalence scales,Equivalence scales; semiparametric; engel curves; partial linear index model; base independence; bootstrap,Standard Research Grants,Subventions ordinaires de recherche,Other Economics,Économie (autres),Economics,Sciences économiques,Children,Enfance
3201,"Banister, Elizabeth",Applicant,50000.00,2002,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,Understanding adolescent girls' health issues: a community-based mentoring project.,Adolescent girls' health; health promotion; mentorship model; qualitative and quantitative evaluation;,Standard Research Grants,Subventions ordinaires de recherche,Other Psychology,Psychologie (autres),Psychology,Psychologie,Health,Santé
3202,"Lacasse, Serge",Applicant,12706.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Intertextualité et musique rock enregistrée : élaboration d'un modèle théorique de la transphonographie,Musique populaire; musicologie; intertextualité; enregistrement sonore; analyse musicale; communications; culture populaire; ontologie,Standard Research Grants,Subventions ordinaires de recherche,"Music, Musicology","Musique, Musicologie",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
3202,"Lacasse, Serge",Applicant,9630.00,2002,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,Intertextualité et musique rock enregistrée : élaboration d'un modèle théorique de la transphonographie,Musique populaire; musicologie; intertextualité; enregistrement sonore; analyse musicale; communications; culture populaire; ontologie,Standard Research Grants,Subventions ordinaires de recherche,"Music, Musicology","Musique, Musicologie",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
3203,"Warne, Randi",Applicant,7321.00,2002,Mount Saint Vincent University,Mount Saint Vincent University,NS,Nova Scotia,Nouvelle-Écosse,2001,"Christianity, feminism and the eugenics debate in Alberta",social reform; Nellie McClung; christianity; eugenics; United Church of Canada; temperance; Emily Murphy,Standard Research Grants,Subventions ordinaires de recherche,Other Religious Studies,Études religieuses (autres),Religious Studies,Études religieuses,Women,Femmes
3204,"Helwig, Charles",Applicant,27244.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,The development of reasoning about democratic and authority-based decision making and the teaching of moral values in China and Canada,moral reasoning; social-cognitive development; cross-cultural psychology; democracy; autonomy,Standard Research Grants,Subventions ordinaires de recherche,Child and Adolescent Psychology,Psychologie de l'enfance et de l'adolescence,Psychology,Psychologie,Children,Enfance
3205,"Troper, Harold",Applicant,17000.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Eighteen months of upheaval; North American Jews in the late 1960s,history of North American Jews; archival research; ethnic studies; oral history,Standard Research Grants,Subventions ordinaires de recherche,Social History,Histoire sociale,History,Histoire,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
3206,"Chambers, Douglas",Applicant,10283.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,An edition of the letters of John Evelyn,correspondence; editing; politics; science; family; landscape; environment; history,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3207,"McTavish, Lianne",Applicant,14789.00,2002,University of New Brunswick,University of New Brunswick,NB,New Brunswick,Nouveau-Brunswick,2001,Modern museums and the world of objects: exchanging identities at the New Brunswick museum (1842-2002),museums; collecting; classification; gender; class; race; institutional exchanges; regional and national identities,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
3209,"Roese, Neal",Applicant,9523.00,2002,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2001,Sex differences in counterfactual thinking,counterfactual; attribution; affect; judgment; self-construal; self-inference; gender,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Mental Health,Santé mentale
3210,"Cuddy-Keane, Melba",Applicant,12400.00,2002,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Virginia Woolf and intellectual cultural history,Virginia Woolf; intellectual history; cultural history; modernism; readers; literary criticism; education; technology; internationalism,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Literary Movements",Littérature anglaise - Tendances littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3211,"Shi, Ling",Applicant,20000.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Writing in another language: the complexity of using sources in second language writing,second language writing; plagiarism; academic writing,Standard Research Grants,Subventions ordinaires de recherche,Other Education,Éducation (autres),Education,Éducation,Education,Éducation
3212,"Gorsuch, Anne",Applicant,18000.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Better red:  Soviet culture and identity in the Cold War,Soviet history; Cold War; cultural history; exhibitions; travel accounts,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,"International relations, development and trade","Relations internationales, commerce et développement"
3213,"Hayden, Brian",Applicant,38000.00,2002,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2001,The ethnoarchaeology of feasting,feasting; ethnoarchaeology; cultural ecology; Indonesia; Polynesia; megaliths,Standard Research Grants,Subventions ordinaires de recherche,Archaeology - General: Theory and Method,Archéologie générale : théories et méthodes,Archaeology,Archéologie,Indigenous peoples,Populations indigènes
3214,"Kowalski, Kent",Applicant,26352.00,2002,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2001,Coping with social physique anxiety in female adolescents,social physique anxiety; coping; adolescents; females; emotion; stress; self-presentation; physical education,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychopédagogie,Education,Éducation,Health,Santé
3215,"Heffernan, Teresa",Applicant,15491.00,2002,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,2001,"Across the east/west divide: orientalism, feminism, and women's travel narratives",Travel writing; postcolonialism; orientalism; feminism; Turkey; Ottoman Empire,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Literary Theory",Littérature anglaise - Théories littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
3216,"Patel, Surendra",Applicant,26020.00,2002,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,2001,Globalisation and ethnodevelopment:  a comparative perspective on the social dynamics of alternative development,Ethnodevelopment; alternative development; community development; peasant farmers; social movements,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Globalization,Mondialisation
3217,"Smith, Steven",Applicant,11850.00,2002,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,2001,Factors influencing memory for attitude-relevant information,Attitude-memory selectivity; congeniallity effects; selective perception; selective retrieval; memory bias,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Communication,Communications
3218,"Byers, Michele",Applicant,13000.00,2002,Saint Mary's University,Saint Mary's University,NS,Nova Scotia,Nouvelle-Écosse,2001,The world of Degrassi:  Performances of Canadian identity,television; Canada; media; identity; popular culture; internet; gender; multiculturalism; education; sexuality; adolescence,Standard Research Grants,Subventions ordinaires de recherche,Television,Télévision,Communications and Media Studies,Communications et études des médias,Arts and culture,Beaux-arts et culture
3219,"Lajili, Kaouthar",Applicant,19620.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Labour and human capital voluntary disclosure: informational content and value,voluntary disclosure; labor costs; human capital; agency/signaling theory; information value,Standard Research Grants,Subventions ordinaires de recherche,Accounting,Comptabilité,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Employment and labour,Emploi et travail
3221,"Laczko, Leslie",Applicant,12490.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Canada's evolving pluralism:  macro and micro analyses,Canada; pluralism; development; citizenship; welfare state; national identities; religion,Standard Research Grants,Subventions ordinaires de recherche,Social Structure,Structures sociales,Sociology,Sociologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
3222,"Forget, Danielle",Applicant,22496.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,De la représentation à l'appropriation socio-discursive : la pluralité ethnique et culturelle,Analyse du discours; pluralité ethnique et culturelle; représentation; appropriation; rhétorique argumentative; idéologie; schèmes culturels; opérations linguistiques; cohésion sociale,Standard Research Grants,Subventions ordinaires de recherche,Other Linguistics,Linguistique (autres),Linguistics,Linguistique,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
3223,"Schwenger, Peter",Applicant,12229.00,2002,Mount Saint Vincent University,Mount Saint Vincent University,NS,Nova Scotia,Nouvelle-Écosse,2001,Melancholy and physical objects,Objects; melancholy; phenomenology; psychoanalysis; literature; painting; sculpture; photography,Standard Research Grants,Subventions ordinaires de recherche,"Phenomenology, Existentialism","Phénoménologie, existentialisme",Philosophy,Philosophie,Arts and culture,Beaux-arts et culture
3224,"Darnell, Regna",Applicant,36850.00,2002,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,Communities under stress:  how social subgroups experience and mediate technological change,technological change; computers; internet; global/local; community; culture; social cohesion; social and demographic subgroups; ethnography; discourse; qualitative research,Standard Research Grants,Subventions ordinaires de recherche,Cultural Anthropology,Anthropologie culturelle,Anthropology,Anthropologie,Social development and welfare,Développement social et bien-être
3225,"MacDonald, Gayle",Applicant,27585.00,2002,St. Thomas University,St. Thomas University,NB,New Brunswick,Nouveau-Brunswick,2001,Prostitution in the Atlantic provinces:  policies and perceptions,feminist jurisprudence; social control; criminological theory; socio-legal theory; women's studies; interpretative discourse analysis; feminist theory; legal theory; philosophy of law,Standard Research Grants,Subventions ordinaires de recherche,Other Sociology,Sociologie (autres),Sociology,Sociologie,Law and justice,Droit et justice
3226,"Murray, Gregor",Applicant,30000.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Union renewal and the changing faces of the new economy:  a contextualized and comparative analysis of local union power,union renewal; collective representation; work organization; collective bargaining; professional identities.,Standard Research Grants,Subventions ordinaires de recherche,Unions,Syndicats,Industrial Relations,Relations industrielles,Employment and labour,Emploi et travail
3227,"Montpetit, Éric",Applicant,14368.00,2002,Université de Montréal,Université de Montréal,QC,Québec,Québec,2001,"Le développement de politiques, les avancées scientifiques et les inquiétudes du public",processus de politiques publiques; réseaux de politiques; internationalisation; experts; dialogue démocratique; biotechnologies,Standard Research Grants,Subventions ordinaires de recherche,Public Policy Studies,Analyse de politique,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
