cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
5000,"Osborne, John L.",Applicant,30181.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2003,Material culture of early medieval Italy,Medieval Italy; mural painting; material culture; Byzantium; Rome; Venice; dado programmes,Standard Research Grants,Subventions ordinaires de recherche,Art History,Histoire de l'art,Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
5001,"Ji, Li-Jun",Applicant,22696.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2003,Optimism and pessimism in different socio-cultural contexts:  East and West comparisons,culture; optimism and pessimism; lay theory of change; psychological well-being,Standard Research Grants,Subventions ordinaires de recherche,Cross-cultural Psychology,Psychologie transculturelle,Psychology,Psychologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
5002,"Godlewska, Anne M.C.",Applicant,26299.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2003,The places and spaces of the Ursulines of Quebec,place; space; meaning; identity; religious communities; correspondence networks; letters; images; dictionaries; urban structure and symbols; gender,Standard Research Grants,Subventions ordinaires de recherche,Historical Geography,Géographie historique,Geography,Géographie,Arts and culture,Beaux-arts et culture
5003,"Milne, Frank F.",Applicant,17973.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2003,Two projects:  a theory of optimal information production - corporate governance,corporation; firm; governance; information; human capital,Standard Research Grants,Subventions ordinaires de recherche,Microeconomics,Microéconomie,Economics,Sciences économiques,Productivity,Productivité
5004,"Thornton, Daniel B.",Applicant,21533.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2003,International accounting and capital markets,financial accounting; capital markets,Standard Research Grants,Subventions ordinaires de recherche,Accounting,Comptabilité,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
5005,"Trapnell, Paul David",Applicant,12345.00,2003,University of Winnipeg,University of Winnipeg,MB,Manitoba,Manitoba,2003,Facets and factors of right-wing authoritarianism,authoritarianism; personality; social attitudes; openess to experience,Standard Research Grants,Subventions ordinaires de recherche,Personality,Personnalité,Psychology,Psychologie,Not Subject to Research Classification,Codification non pertinente
5006,"Sexton, James",Applicant,15312.00,2003,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2003,Unpublished letters of Aldous Huxley: an edition,modern British fiction; drama; essay; poetry; editing; utopia/dystopia; bibliography; mod Amer fiction; drama,Standard Research Grants,Subventions ordinaires de recherche,"Literature, English - Bibliographical Studies",Littérature anglaise - Études bibliographiques,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
5007,"Davies, David A.",Applicant,14020.00,2003,McGill University,Université McGill,QC,Québec,Québec,2003,"Normativity, conceptual content, and the duality of experience",conceptual content; normativity; perceptual experience; inferentialism,Standard Research Grants,Subventions ordinaires de recherche,"Analytical Philosophy, Linguistic Philsophy","Philosophie analytique, philosophie linguistique",Philosophy,Philosophie,Arts and culture,Beaux-arts et culture
5008,"Andolfatto, David",Applicant,29052.00,2003,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2003,Understanding Japan's lost decade,productivity slowdown; monetary policy; fiscal policy; liquidity trap; banking,Standard Research Grants,Subventions ordinaires de recherche,Economics,Science économique,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
5009,"Ruggles, Myles A.",Applicant,38185.00,2003,University of Windsor,University of Windsor,ON,Ontario,Ontario,2003,Copywrite vs. copyleft:  indymedia and the conflicting discourses of the emerging information regime,political economy of information; intellectual property rights; open source software; new social movements: information commons; critical social theory; media and globalization,Standard Research Grants,Subventions ordinaires de recherche,Communications and Media Studies,Communications et études des médias,Communications and Media Studies,Communications et études des médias,Globalization,Mondialisation
5012,"Milevsky, Moshe A.",Applicant,14355.00,2003,York University,Université York,ON,Ontario,Ontario,2003,Actuarial finance and risk management for pensions,actuarial finance; pension funds; risk management; insurance economics; retirement planning; mortality tables; stochastic models,Standard Research Grants,Subventions ordinaires de recherche,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
5013,"Griffith, Alison I.",Applicant,26710.00,2003,York University,Université York,ON,Ontario,Ontario,2003,The gendered educational work of families:  transformation and tradition in an era of educational restructuring,institutional ethnography; educational restructuring; families and schools; educational policy,Standard Research Grants,Subventions ordinaires de recherche,Sociology of Education,Sociologie de l'éducation,Education,Éducation,Education,Éducation
5014,"Drummond, Susan G.",Applicant,47581.00,2003,York University,Université York,ON,Ontario,Ontario,2003,Centralizing the periphery:  mixed marriages and mixité between four legal traditions,comparative law; legal anthropology; family law; ethnography; talmudic law; islamic law,Standard Research Grants,Subventions ordinaires de recherche,Comparative Law,Droit comparé,Law,Droit,Law and justice,Droit et justice
5015,"Teo, Thomas",Applicant,7827.00,2003,York University,Université York,ON,Ontario,Ontario,2003,"The history and theory of German rational and empirical psychology, 1804-1860",history of psychology; empirical psychology; rational psychology; theoretical psychology; metaphysical psychology; philosophical psychology; early 19th-century German psychology,Standard Research Grants,Subventions ordinaires de recherche,History of Psychology,Histoire de la psychologie,Psychology,Psychologie,Not Subject to Research Classification,Codification non pertinente
5016,"Sieber, Renee E.",Applicant,33533.00,2003,McGill University,Université McGill,QC,Québec,Québec,2003,"E-commerce, geographic information systems and community economic development",e-commerce; GIS; community economic development,Standard Research Grants,Subventions ordinaires de recherche,Other Geography,Géographie (autres),Geography,Géographie,Information Technologies,Technologies de l'information
5017,"Bourdeau, Laurent",Applicant,22490.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2003,"Valeurs et consommation d'un service : effets interactifs ou additifs du prix, de l'implication et de l'étape de consommation",valeur; expérience; service; prix; temps; affect,Standard Research Grants,Subventions ordinaires de recherche,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
5018,"Amara, Nabil",Applicant,15312.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2003,Efficience du transfert de la recherche dans les organisations de services sociaux et de services de santé,transfert des connaissances; efficience du transfert; déterminants du transfert; services sociaux; services de santé; performance des organisations; frontière d'efficience stochastique,Standard Research Grants,Subventions ordinaires de recherche,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Productivity,Productivité
5019,"Condon, Mary G.",Applicant,22065.00,2003,York University,Université York,ON,Ontario,Ontario,2003,Public law for private pensions:  governing pensions and mutual funds,pension policy; risk management; ethical investment; legal and non-legal governance; securities law; economic regulation; mutual funds; defined contribution pension plans,Standard Research Grants,Subventions ordinaires de recherche,Commercial and Company Law,Droit commercial et corporatif,Law,Droit,Law and justice,Droit et justice
5020,"Dong, Ming",Applicant,17800.00,2003,York University,Université York,ON,Ontario,Ontario,2003,Behavioural finance:  does stock market misvaluation influence managerial and investor decisions,stock market misvaluation; behavioural finance; managerial decisions; takeovers; investor underreaction and overreaction; analysts' earnings forecasts; stock valuation,Standard Research Grants,Subventions ordinaires de recherche,Financial Economics,Économie financière,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
5021,"Kawakami, Kerry",Applicant,33038.00,2003,York University,Université York,ON,Ontario,Ontario,2003,A multi-dimensional model of category activation,stereotyping and prejudice; implicit and explicit attitudes; automatic and controlled processes; intergroup relations; social cognition,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Gender Issues,Questions touchant les sexes
5022,"Cyr, Danielle E.",Applicant,82566.00,2003,York University,Université York,ON,Ontario,Ontario,2003,Multimodal Micmac comparative corpus,human knowledge; Algonquian knowledge; Micmac corpora; computer archives; computer linguistic analysis; lexicography and encyclopeady,Standard Research Grants,Subventions ordinaires de recherche,Computers and Language,Ordinateurs et langage,Linguistics,Linguistique,Indigenous peoples,Populations indigènes
5023,"Simeoni, Daniel",Applicant,18692.00,2003,York University,Université York,ON,Ontario,Ontario,2003,"Domenico Valentini, auteur de la première traduction complète du Julius Caesar de Shakespeare en Italie (1756).  Essai de sociobiographie traductologique",traductologie; histoire culturelle des oeuvres; Shakespeare; Domenico Valentini; Giulio Cesare; Settecento,Standard Research Grants,Subventions ordinaires de recherche,Translation and Interpretation,Traduction et interprétation,Linguistics,Linguistique,Arts and culture,Beaux-arts et culture
5024,"Greene, Charles Ian G.",Applicant,32586.00,2003,York University,Université York,ON,Ontario,Ontario,2003,The impact of social science evidence in Canadian courts,use of social science and historical evidence in Canadian courts; judicial behaviour; socio-legal studies; research ethics,Standard Research Grants,Subventions ordinaires de recherche,Constitutional Studies,Études constitutionnelles,Political Science,Sciences politiques,Law and justice,Droit et justice
5025,"McPherson, Kathryn M.",Applicant,11408.00,2003,York University,Université York,ON,Ontario,Ontario,2003,"Canadian nurses in war and peace, 1945-1980",history of nursing; gender and international health; Canadian women's history; women in the Canadian military; military medicine; nurses in international health organizations,Standard Research Grants,Subventions ordinaires de recherche,Women's History,Histoire des femmes,History,Histoire,Women,Femmes
5026,"Rennie, David L.",Applicant,20348.00,2003,York University,Université York,ON,Ontario,Ontario,2003,Alternatives within alternatives:  three qualitative research studies,grounded theory methodology; mind-based stress reduction; controlled drinking,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Mental Health,Santé mentale
5027,"Nandorfy, Martha J.",Applicant,26590.00,2003,University of Guelph,University of Guelph,ON,Ontario,Ontario,2003,Hispanic visions of the new (hu)man,literature and film studies; hispanic studies; gender studies; psychoanalytic theory; utopianism; communitarian ethics and politics,Standard Research Grants,Subventions ordinaires de recherche,"Literature, Romance - Themes and Figures",Littérature romane - Thèmes et personnages,"Literature, Modern Languages and",Littératures et langues modernes,Gender Issues,Questions touchant les sexes
5028,"Amprimoz, Alexandre L.",Applicant,26545.00,2003,Brock University,Brock University,ON,Ontario,Ontario,2003,Germain nouveau and the evolution of French symbolism, French; Germain nouveau; symbolist movement; poetry; theology; Catholicism; insanity; textual analysis; semiotics; poetics; literary history,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French",Littérature française,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
5029,"Davis, Henry T.",Applicant,40597.00,2003,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2003,Preserving what we can:  consolidating textual resources for St'át'imcets (Lillooet Salish),first nations languages; Salish; syntax; discourse; fieldwork; language preservation; texts; archiving,Standard Research Grants,Subventions ordinaires de recherche,Linguistics,Linguistique,Linguistics,Linguistique,Indigenous peoples,Populations indigènes
5030,"Duchesneau, François",Applicant,33442.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Modèles leibniziens du vivant au XVIIIe siècle,leibnizianisme; connaissance; science; épistémologie; monadologie; histoire,Standard Research Grants,Subventions ordinaires de recherche,History of Philosophy,Histoire de la philosophie,Philosophy,Philosophie,Post-Secondary Education and Research,Éducation et recherche postsecondaires
5031,"Gauthier, Yvon",Applicant,14259.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Le contenu de la logique : les fondements des mathématiques après Hilbert,logique; fondements des mathématiques; philosophie des sciences; fondements de la physique,Standard Research Grants,Subventions ordinaires de recherche,Logic,Logique,Philosophy,Philosophie,Science and technology,Science et technologie
5032,"Juteau, Danielle",Applicant,27798.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,"La sociologie des relations ethniques dans le système-monde : bilan comparatif, analyse théorique",analyse théorique; rapports sociaux ethniques; sociologies nationales comparées; système-monde; hiérarchisation et différenciation sociales; frontières ethniques; rapports majoritaires/minoritaires; constructivisme; postcolonialisme,Standard Research Grants,Subventions ordinaires de recherche,Sociology,Sociologie,Sociology,Sociologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
5033,"Gonçalves, Sílvia",Applicant,16078.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Asymptotic and bootstrap inference for autoregressive processes with conditional heteroskedasticity,bootstrap; autoregressions; infinite order; heteroskedasticity,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
5034,"Hunt, Jennifer A.",Applicant,18470.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Using international data to study the economic determinants of crime,crime; unemployment; inequality; teenage fertility; business cycle; immigration,Standard Research Grants,Subventions ordinaires de recherche,Other Economics,Économie (autres),Economics,Sciences économiques,Law and justice,Droit et justice
5035,"Rouillard, Jacques",Applicant,13781.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Le conseil des métiers et du travail de Montréal 1897-1958 : aux origines de la social-démocratie québécoise,histoire; travailleurs; syndicalisme; idéologie; québec,Standard Research Grants,Subventions ordinaires de recherche,Labour History,Histoire du travail,History,Histoire,Employment and labour,Emploi et travail
5036,"Piché, Claude",Applicant,20144.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Fichte et le problème philosophique de l'éducation,philosophie; Fichte; éducation; politique,Standard Research Grants,Subventions ordinaires de recherche,History of Philosophy,Histoire de la philosophie,Philosophy,Philosophie,Education,Éducation
5037,"Monnet, Livia R.",Applicant,29189.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Kawase Naomi and Japanese women's independent media at the turn of the 21st century,feminism; Japanese women's independent film and video; new media; media art; intermediality; autobiography; memory; haptics; sexuality; identity; gender studies; contemporary Japan,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
5038,"Seymour, Michel",Applicant,13877.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Une théorie libérale des droits collectifs,droits collectifs; libéralisme; individualisme éthique; tolérance; reconnaissance; peuples,Standard Research Grants,Subventions ordinaires de recherche,Political Philosophy,Philosophie politique,Philosophy,Philosophie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
5039,"Castro, Rui",Applicant,19906.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Aggregate implications of imperfect investor protection,macroeconomics; economic growth; economic development; optimal financing contracts; investor protection; international capital mobility,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
5040,"Sullivan, Michael J.L.",Applicant,49719.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,The communicative functions of pain catastrophizing,pain behaviour; pain communication; pain catastrophizing; occupational injury; pain-related disability,Standard Research Grants,Subventions ordinaires de recherche,Behavioural Psychology,Psychologie du comportement,Psychology,Psychologie,Health,Santé
5041,"Boucher, Victor J.",Applicant,23183.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,The function of rhythm in immediate memory for speech sounds,immediate memory; rhythm; speech,Standard Research Grants,Subventions ordinaires de recherche,Psychometrics,Psychométrie,Psychology,Psychologie,Communication,Communications
5042,"Bernier, Bernard",Applicant,55441.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Les représentations du travail au Japon en période de crise,Japon; travail; représentations; idéologie; crise; famille; loisirs; technologie; nation,Standard Research Grants,Subventions ordinaires de recherche,Anthropology,Anthropologie,Anthropology,Anthropologie,Employment and labour,Emploi et travail
5043,"Bonnechère, Pierre F.T.",Applicant,18087.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Nature et fonctions du bois sacré (alsos) dans la religion grecque ancienne,histoire de la religion grecque; histoire des mentalités; philologie; épigraphie; iconologie,Standard Research Grants,Subventions ordinaires de recherche,Other Classics,Études anciennes (autres),"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
5044,"Côté, Stéphane",Applicant,24721.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2003,Emotional intelligence in the workplace,emotional intelligence; emotions; satisfaction; social support; leadership,Standard Research Grants,Subventions ordinaires de recherche,Organizational Behaviour,Comportement organisationnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
5045,"Strange, William C.",Applicant,20719.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2003,"Agglomeration, opportunism, and the rat race",urban economics; agglomeration economies; opportunism;  rat race; transactions costs,Standard Research Grants,Subventions ordinaires de recherche,"Urban, Rural and Regional Economics","Économie urbaine, rurale et régionale",Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
5046,"Silverman, Brian S.",Applicant,40194.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2003,"Research and development, organization structure and the development of corporate technological knowledge",transaction cost economics; technological capabilities; patents; organization of R&D; resource-based view; exploratory search,Standard Research Grants,Subventions ordinaires de recherche,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
5047,"Bernier, Marc André",Applicant,62288.00,2003,Université du Québec à Trois-Rivières,Université du Québec à Trois-Rivières,QC,Québec,Québec,2003,Les métamorphoses de Clio : histoire et invention au siècle des Lumières,littérature du XVIIIe siècle; rhétorique classique; poétique; esthétique; philosophie de l'histoire; histoire littéraire,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French - Literary Theory",Littérature française - Théories littéraires,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
5048,"Lacroix, Michel",Applicant,20992.00,2003,Université du Québec à Trois-Rivières,Université du Québec à Trois-Rivières,QC,Québec,Québec,2003,"Pour une théorie des réseaux culturels : le cas des réseaux franco-québécois, 1918-1945",réseaux; revues; sociabilité; Québec; France; littérature; culture; sociocritique; analyse du discours; sociologie; histoire; archives; correspondances; mondanités; nationalisme; catholicisme; entre-deux-guerres; seconde guerre mondiale; résistance,Standard Research Grants,Subventions ordinaires de recherche,"Literature, French Canadian, Québécoise","Littérature canadienne-française, québécoise","Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
5049,"St-Laurent, Diane",Applicant,43065.00,2003,Université du Québec à Trois-Rivières,Université du Québec à Trois-Rivières,QC,Québec,Québec,2003,The role of attachment in the development of cognitive self-regulation in maltreated and non-maltreated preschoolers,maltreatment; attachment; self-regulation; preschool-age; maternal scaffolding,Standard Research Grants,Subventions ordinaires de recherche,Life Span Development,Psychologie du développement humain,Psychology,Psychologie,Children,Enfance
5050,"Klaassen, Frank F.",Applicant,16998.00,2003,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2003,The intellectual and social history of learned magic 1300-1600,magic; learned magic; renaissance; medieval,Standard Research Grants,Subventions ordinaires de recherche,Intellectual History,Histoire des idéologies,History,Histoire,Arts and culture,Beaux-arts et culture
5051,"Carlson, Keith T.",Applicant,23925.00,2003,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2003,"Memory, orality, literacy and history:  the Crown's promise in BC Native-newcomer relations",Native-newcomer relations; oral tradition and memory; aboriginal policy; crown-native relations,Standard Research Grants,Subventions ordinaires de recherche,History,Histoire,History,Histoire,Indigenous peoples,Populations indigènes
5052,"Ma, Xin",Applicant,10409.00,2003,University of Alberta,University of Alberta,AB,Alberta,Alberta,2003,The relationship between mathematics and science coursework in high school:  a longitudinal analysis,mathematics coursework; science coursework; longitudinal data analysis,Standard Research Grants,Subventions ordinaires de recherche,"Science, Mathematics","Sciences, mathématiques",Education,Éducation,Education,Éducation
5053,"Allen, Natalie J.",Applicant,20097.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2003,Understanding diversity in work groups and teams in organizations,workplace diversity; work groups; teams; employee dissimilarity,Standard Research Grants,Subventions ordinaires de recherche,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
5054,"Dufour, Jean-Marie",Applicant,44501.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,"Finite-sample inference, time series analysis, and heavy-tailed distributions in econometrics and finance",econometrics; time series; finance; finite-sample inference; exact test; stable distribution; heavy tails,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
5055,"Campos, Milton N.",Applicant,17607.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,The role of argumentation in solving problems of practice through asynchronous communication,argumentation; logic; discourse analysis; networked  communication; asynchronous communication; telelearning; telework; knowledge building; cognitive psychology,Standard Research Grants,Subventions ordinaires de recherche,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Communication,Communications
5056,"Cardia, Emanuela",Applicant,23447.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,"Housing, the credit channel and the business cycle",collateral credit constraints; housing market; business cycle; credit channel,Standard Research Grants,Subventions ordinaires de recherche,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
5057,"Gauthier, Sonia",Applicant,44941.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,La violence conjugale vécue par les femmes ayant des incapacités vue sous l'angle du processus de production du handicap (PPH),violence conjugale; femmes ayant des incapacités; processus de production du handicap; manifestations; effets; vulnérabilité; protection; dévoilement,Standard Research Grants,Subventions ordinaires de recherche,Violence,Violence,Criminology,Criminologie,Violence,Violence
5058,"Hamel, Pierre",Applicant,21703.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Gouvernance métropolitaine et compétitivité internationale : les exemples de Montréal et Toronto,métropoles; gouvernance; globalisation; politiques publiques; compétitivité,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,Mental Health,Santé mentale
5059,"Nadeau, Christian",Applicant,11963.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Pouvoir et domination : théorie et histoire,pouvoir; domination; histoire; théorie; gouvernement; obéissance; obligation; liberté; justice; contrat; châtiment; justice pénale; normes; état; républicanisme; libéralisme; rationalité; conséquentialisme; utilitarisme,Standard Research Grants,Subventions ordinaires de recherche,Political Philosophy,Philosophie politique,Philosophy,Philosophie,Politics and government,Politique et gouvernement
5060,"Meddahi, Nour",Applicant,24164.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Modeling of volatility via realized volatility with leverage effects and with jumps,integrated volatility; realized volatility; leverage effect; jumps; multivariate models; portfolio,Standard Research Grants,Subventions ordinaires de recherche,Mathematical and Quantitative Methods,Méthodes mathématiques et quantitatives,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
5061,"Shi, Rushen",Applicant,89320.00,2003,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2003,Parental speech and infants' perception of rudimentary phrases:  cross-language studies,language development; speech perception; speech production; acoustic phonetics; psycholinguistic experiments; chinese linguistics,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Communication,Communications
5063,"Thérien, Jean-Philippe",Applicant,22249.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Institutions multilatérales et développement : l'évolution d'un débat (1995-2002),relations internationales; organisations internationales; rapports nord-sud,Standard Research Grants,Subventions ordinaires de recherche,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
5064,"Thériault, Gaétan",Applicant,17441.00,2003,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2003,Cnide - histoire de la cité des origines à l'époque impériale,histoire grecque; Cnide; épigraphie; numismatique; institutions; prosopographie; religion; Carie,Standard Research Grants,Subventions ordinaires de recherche,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Politics and government,Politique et gouvernement
5065,"Vallerand, Robert J.",Applicant,49746.00,2003,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2003,On obsessive and harmonious passion:  a look at intra and interpersonal outcomes,passion; motivation; self-regulation; social psychology,Standard Research Grants,Subventions ordinaires de recherche,Social Psychology,Psychologie sociale,Psychology,Psychologie,Mental Health,Santé mentale
5066,"Montminy, Lyse",Applicant,11337.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Les pratiques d'intervention des travailleurs sociaux auprès des femmes âgées qui vivent de la violence dans leur relation de couple,femmes âgées; violence conjugale; abus envers les aînés; pratiques d'intervention; savoirs d'expérience,Standard Research Grants,Subventions ordinaires de recherche,Social Work,Travail social,Social Work,Travail social,Women,Femmes
5067,"Ehlers, Lars",Applicant,23847.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2003,Respecting priorities when assigning students in school choice and university choice,students; schools; priorities; fairness; non-manipulability; truthful revelation; efficiency,Standard Research Grants,Subventions ordinaires de recherche,Microeconomics,Microéconomie,Economics,Sciences économiques,Social development and welfare,Développement social et bien-être
5068,"MacDonald, Margaret Y.",Applicant,22972.00,2003,St. Francis Xavier University,St. Francis Xavier University,NS,Nova Scotia,Nouvelle-Écosse,2003,"Women, the family, and house churches in early Christianity",Early Christianity; early Christian women; Roman family; house churches,Standard Research Grants,Subventions ordinaires de recherche,New Testament Studies,Études du Nouveau Testament,Religious Studies,Études religieuses,Women,Femmes
5069,"Xu, Yi-chong",Applicant,21514.00,2003,St. Francis Xavier University,St. Francis Xavier University,NS,Nova Scotia,Nouvelle-Écosse,2003,Reforming the electricity industry:  one model fits all,electricity reform; path-dependent institutional change,Standard Research Grants,Subventions ordinaires de recherche,Political Science,Sciences politiques,Political Science,Sciences politiques,Energy and natural resources,Énergie et ressources naturelles
5070,"Rossiter, Marian J.",Applicant,38280.00,2003,University of Alberta,University of Alberta,AB,Alberta,Alberta,2003,"Defining, assessing and teaching second language speaking fluency",l2 fluency; l2 pronunciation; ns-nns interaction; l2 oral proficiency assessment; applied linguistics,Standard Research Grants,Subventions ordinaires de recherche,Applied Linguistics,Linguistique appliquée,Linguistics,Linguistique,Communication,Communications
5071,"Geva, Esther",Applicant,45854.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2003,Normal and problematic development of language and literacy skills of ESL students at the junior level:  a longitudinal follow-up,language development; literacy development; ESL; longitudinal follow-up; cognitive and linguistic predictors; at-risk; reading disability; transfer; impact of L1; relationship between oral language and literacy; early identification,Standard Research Grants,Subventions ordinaires de recherche,Educational Psychology,Psychopédagogie,Education,Éducation,Literacy,Alphabétisation
5072,"Levitin, Daniel J.",Applicant,41056.00,2003,McGill University,Université McGill,QC,Québec,Québec,2003,The psychology of musical abilities in individuals with Williams syndrome,music cognition; developmental disorders; auditory pattern perception; Williams syndrome; memory; child and adolescent psychology,Standard Research Grants,Subventions ordinaires de recherche,Psychology,Psychologie,Psychology,Psychologie,Social development and welfare,Développement social et bien-être
